price_record_id,product_id,category,scrape_date,day_index,price_inr,discount_pct,seller_id,availability,z_score,z_flag,iqr_flag,anomaly_label,split
PHR-0000386,PRC-00016,electronics,2024-10-18,17,24228.22,0.0,SEL-2262,1,-0.9075,0,0,0,train
PHR-0000387,PRC-00016,electronics,2024-10-19,18,24533.1,0.0,SEL-2262,1,0.1678,0,0,0,train
PHR-0000388,PRC-00016,electronics,2024-10-20,19,24818.47,0.0,SEL-2262,1,1.1742,0,0,0,train
PHR-0000389,PRC-00016,electronics,2024-10-21,20,24111.57,0.0,SEL-2262,1,-1.3189,0,0,0,train
PHR-0000390,PRC-00017,electronics,2024-10-01,0,15744.53,0.0,SEL-7627,1,-0.6483,0,0,0,train
PHR-0000391,PRC-00017,electronics,2024-10-02,1,15943.27,0.0,SEL-3605,1,0.322,0,0,0,train
PHR-0000392,PRC-00017,electronics,2024-10-03,2,16032.79,0.0,SEL-7101,1,0.759,0,0,0,train
PHR-0000393,PRC-00017,electronics,2024-10-04,3,15631.86,0.0,SEL-7627,1,-1.1983,0,0,0,train
PHR-0000394,PRC-00017,electronics,2024-10-05,4,16046.04,0.0,SEL-3605,1,0.8237,0,0,0,train
PHR-0000395,PRC-00017,electronics,2024-10-06,5,16146.12,0.0,SEL-7101,1,1.3123,0,0,0,train
PHR-0000396,PRC-00017,electronics,2024-10-07,6,16012.74,0.0,SEL-7627,1,0.6611,0,0,0,train
PHR-0000397,PRC-00017,electronics,2024-10-08,7,15830.48,0.0,SEL-3605,1,-0.2287,0,0,0,train
PHR-0000398,PRC-00017,electronics,2024-10-09,8,16106.87,0.0,SEL-7101,1,1.1207,0,0,0,train
PHR-0000399,PRC-00017,electronics,2024-10-10,9,15885.22,0.0,SEL-7627,1,0.0386,0,0,0,train
PHR-0000400,PRC-00017,electronics,2024-10-11,10,16023.15,0.0,SEL-3605,1,0.712,0,0,0,train
PHR-0000401,PRC-00017,electronics,2024-10-12,11,16071.22,0.0,SEL-7101,1,0.9466,0,0,0,train
PHR-0000402,PRC-00017,electronics,2024-10-13,12,16026.06,0.0,SEL-7627,1,0.7262,0,0,0,train
PHR-0000403,PRC-00017,electronics,2024-10-14,13,15733.14,0.0,SEL-3605,1,-0.7039,0,0,0,train
PHR-0000404,PRC-00017,electronics,2024-10-15,14,15625.23,0.0,SEL-7101,1,-1.2307,0,0,0,train
PHR-0000405,PRC-00017,electronics,2024-10-16,15,15701.71,0.0,SEL-7627,1,-0.8573,0,0,0,train
PHR-0000406,PRC-00017,electronics,2024-10-17,16,15869.61,0.0,SEL-3605,1,-0.0376,0,0,0,train
PHR-0000407,PRC-00017,electronics,2024-10-18,17,15871.14,0.0,SEL-7101,1,-0.0302,0,0,0,train
PHR-0000408,PRC-00017,electronics,2024-10-19,18,15920.25,0.0,SEL-7627,1,0.2096,0,0,0,train
PHR-0000409,PRC-00017,electronics,2024-10-20,19,15801.21,0.0,SEL-3605,1,-0.3716,0,0,0,train
PHR-0000410,PRC-00017,electronics,2024-10-21,20,16049.88,0.0,SEL-7101,1,0.8424,0,0,0,train
PHR-0000411,PRC-00017,electronics,2024-10-22,21,16130.02,0.0,SEL-7627,1,1.2337,0,0,0,train
PHR-0000412,PRC-00017,electronics,2024-10-23,22,15707.03,0.0,SEL-3605,1,-0.8313,0,0,0,train
PHR-0000413,PRC-00018,electronics,2024-10-01,0,21139.36,0.0,SEL-7340,1,-0.1439,0,0,0,train
PHR-0000414,PRC-00018,electronics,2024-10-02,1,21301.11,0.0,SEL-4114,1,0.4869,0,0,0,train
PHR-0000415,PRC-00018,electronics,2024-10-03,2,20929.24,0.0,SEL-2510,1,-0.9634,0,0,0,train
PHR-0000416,PRC-00018,electronics,2024-10-04,3,21510.92,0.0,SEL-7340,1,1.3052,0,0,0,train
PHR-0000417,PRC-00018,electronics,2024-10-05,4,21446.26,0.0,SEL-4114,1,1.053,0,0,0,train
PHR-0000418,PRC-00018,electronics,2024-10-06,5,21054.66,0.0,SEL-2510,1,-0.4742,0,0,0,train
PHR-0000419,PRC-00018,electronics,2024-10-07,6,21248.72,0.0,SEL-7340,1,0.2826,0,0,0,train
PHR-0000420,PRC-00018,electronics,2024-10-08,7,20877.97,0.0,SEL-4114,1,-1.1633,0,0,0,train
PHR-0000421,PRC-00018,electronics,2024-10-09,8,21582.33,0.0,SEL-2510,1,1.5837,0,0,0,train
PHR-0000422,PRC-00018,electronics,2024-10-10,9,21523.48,0.0,SEL-7340,1,1.3542,0,0,0,train
PHR-0000423,PRC-00018,electronics,2024-10-11,10,21539.59,0.0,SEL-4114,1,1.417,0,0,0,train
PHR-0000424,PRC-00018,electronics,2024-10-12,11,21039.91,0.0,SEL-2510,1,-0.5317,0,0,0,train
PHR-0000425,PRC-00018,electronics,2024-10-13,12,20901.78,0.0,SEL-7340,1,-1.0705,0,0,0,train
PHR-0000426,PRC-00018,electronics,2024-10-14,13,20937.91,0.0,SEL-4114,1,-0.9295,0,0,0,train
PHR-0000427,PRC-00018,electronics,2024-10-15,14,20834.73,0.0,SEL-2510,1,-1.3319,0,0,0,train
PHR-0000428,PRC-00018,electronics,2024-10-16,15,20860.25,0.0,SEL-7340,1,-1.2324,0,0,0,train
PHR-0000429,PRC-00018,electronics,2024-10-17,16,20818.89,0.0,SEL-4114,1,-1.3937,0,0,0,train
PHR-0000430,PRC-00018,electronics,2024-10-18,17,21597.14,0.0,SEL-2510,1,1.6415,0,0,0,train
PHR-0000431,PRC-00018,electronics,2024-10-19,18,20821.23,0.0,SEL-7340,1,-1.3846,0,0,0,train
PHR-0000432,PRC-00018,electronics,2024-10-20,19,20870.78,0.0,SEL-4114,1,-1.1914,0,0,0,train
PHR-0000433,PRC-00018,electronics,2024-10-21,20,21459.4,0.0,SEL-2510,1,1.1043,0,0,0,train
PHR-0000434,PRC-00018,electronics,2024-10-22,21,21250.11,0.0,SEL-7340,1,0.288,0,0,0,train
PHR-0000435,PRC-00018,electronics,2024-10-23,22,21414.63,0.0,SEL-4114,1,0.9297,0,0,0,train
PHR-0000436,PRC-00018,electronics,2024-10-24,23,21293.04,0.0,SEL-2510,1,0.4555,0,0,0,train
PHR-0000437,PRC-00018,electronics,2024-10-25,24,21505.93,0.0,SEL-7340,1,1.2857,0,0,0,train
PHR-0000438,PRC-00018,electronics,2024-10-26,25,21299.44,0.0,SEL-4114,1,0.4804,0,0,0,train
PHR-0000439,PRC-00018,electronics,2024-10-27,26,21200.87,0.0,SEL-2510,1,0.096,0,0,0,train
PHR-0000440,PRC-00018,electronics,2024-10-28,27,21362.38,0.0,SEL-7340,1,0.7259,0,0,0,train
PHR-0000441,PRC-00018,electronics,2024-10-29,28,21137.55,0.0,SEL-4114,1,-0.1509,0,0,0,train
PHR-0000548,PRC-00023,electronics,2024-10-01,0,12861.44,0.0,SEL-2625,1,-1.1747,0,0,0,train
PHR-0000549,PRC-00023,electronics,2024-10-02,1,12965.85,0.0,SEL-8342,1,-0.3866,0,0,0,train
PHR-0000550,PRC-00023,electronics,2024-10-03,2,13077.42,0.0,SEL-2625,1,0.4556,0,0,0,train
PHR-0000551,PRC-00023,electronics,2024-10-04,3,12997.92,0.0,SEL-8342,1,-0.1445,0,0,0,train
PHR-0000552,PRC-00023,electronics,2024-10-05,4,13212.09,0.0,SEL-2625,1,1.4721,0,0,0,train
PHR-0000553,PRC-00023,electronics,2024-10-06,5,12916.18,0.0,SEL-8342,1,-0.7615,0,0,0,train
PHR-0000554,PRC-00023,electronics,2024-10-07,6,13288.19,0.0,SEL-2625,1,2.0465,0,0,0,train
PHR-0000555,PRC-00023,electronics,2024-10-08,7,13191.65,0.0,SEL-8342,1,1.3178,0,0,0,train
PHR-0000556,PRC-00023,electronics,2024-10-09,8,13287.05,0.0,SEL-2625,1,2.0379,0,0,0,train
PHR-0000557,PRC-00023,electronics,2024-10-10,9,13219.51,0.0,SEL-8342,1,1.5281,0,0,0,train
PHR-0000558,PRC-00023,electronics,2024-10-11,10,12856.38,0.0,SEL-2625,1,-1.2129,0,0,0,train
PHR-0000559,PRC-00023,electronics,2024-10-12,11,13056.9,0.0,SEL-8342,1,0.3007,0,0,0,train
PHR-0000560,PRC-00023,electronics,2024-10-13,12,12870.92,0.0,SEL-2625,1,-1.1031,0,0,0,train
PHR-0000561,PRC-00023,electronics,2024-10-14,13,13209.13,0.0,SEL-8342,1,1.4497,0,0,0,train
PHR-0000562,PRC-00023,electronics,2024-10-15,14,13087.01,0.0,SEL-2625,1,0.528,0,0,0,train
PHR-0000563,PRC-00023,electronics,2024-10-16,15,12919.69,0.0,SEL-8342,1,-0.735,0,0,0,train
PHR-0000564,PRC-00023,electronics,2024-10-17,16,13267.23,0.0,SEL-2625,1,1.8883,0,0,0,train
PHR-0000565,PRC-00023,electronics,2024-10-18,17,12842.33,0.0,SEL-8342,1,-1.3189,0,0,0,train
PHR-0000566,PRC-00023,electronics,2024-10-19,18,13076.42,0.0,SEL-2625,1,0.448,0,0,0,train
PHR-0000567,PRC-00023,electronics,2024-10-20,19,13158.42,0.0,SEL-8342,1,1.067,0,0,0,train
PHR-0000568,PRC-00023,electronics,2024-10-21,20,12812.94,0.0,SEL-2625,1,-1.5408,0,0,0,train
PHR-0000569,PRC-00023,electronics,2024-10-22,21,13094.15,0.0,SEL-8342,1,0.5818,0,0,0,train
PHR-0000570,PRC-00024,electronics,2024-10-01,0,25095.07,0.0,SEL-7337,1,-0.6211,0,0,0,train
PHR-0000571,PRC-00024,electronics,2024-10-02,1,25228.25,0.0,SEL-7337,1,-0.1433,0,0,0,train
PHR-0000572,PRC-00024,electronics,2024-10-03,2,25036.69,0.0,SEL-7337,1,-0.8305,0,0,0,train
PHR-0000573,PRC-00024,electronics,2024-10-04,3,25102.52,0.0,SEL-7337,1,-0.5943,0,0,0,train
PHR-0000574,PRC-00024,electronics,2024-10-05,4,25472.6,0.0,SEL-7337,1,0.7334,0,0,0,train
PHR-0000575,PRC-00024,electronics,2024-10-06,5,25230.52,0.0,SEL-7337,1,-0.1351,0,0,0,train
PHR-0000576,PRC-00024,electronics,2024-10-07,6,25187.16,0.0,SEL-7337,1,-0.2907,0,0,0,train
PHR-0000577,PRC-00024,electronics,2024-10-08,7,25378.27,0.0,SEL-7337,1,0.395,0,0,0,train
PHR-0000578,PRC-00024,electronics,2024-10-09,8,25619.5,0.0,SEL-7337,0,1.2604,0,0,0,train
PHR-0000579,PRC-00024,electronics,2024-10-10,9,25221.1,0.0,SEL-7337,1,-0.1689,0,0,0,train
PHR-0000580,PRC-00024,electronics,2024-10-11,10,25432.62,0.0,SEL-7337,1,0.59,0,0,0,train
PHR-0000581,PRC-00024,electronics,2024-10-12,11,25816.52,0.0,SEL-7337,1,1.9672,0,0,0,train
PHR-0000582,PRC-00024,electronics,2024-10-13,12,25366.18,0.0,SEL-7337,1,0.3516,0,0,0,train
PHR-0000583,PRC-00024,electronics,2024-10-14,13,25759.33,0.0,SEL-7337,1,1.7621,0,0,0,train
PHR-0000584,PRC-00024,electronics,2024-10-15,14,25641.61,0.0,SEL-7337,1,1.3397,0,0,0,train
PHR-0000585,PRC-00024,electronics,2024-10-16,15,24896.55,0.0,SEL-7337,1,-1.3333,0,0,0,train
PHR-0000586,PRC-00024,electronics,2024-10-17,16,25272.02,0.0,SEL-7337,1,0.0138,0,0,0,train
PHR-0000587,PRC-00024,electronics,2024-10-18,17,25544.95,0.0,SEL-7337,1,0.993,0,0,0,train
PHR-0000588,PRC-00024,electronics,2024-10-19,18,25837.31,0.0,SEL-7337,1,2.0418,0,0,0,train
PHR-0000589,PRC-00024,electronics,2024-10-20,19,25301.7,0.0,SEL-7337,1,0.1203,0,0,0,train
PHR-0000590,PRC-00024,electronics,2024-10-21,20,24931.08,0.0,SEL-7337,1,-1.2094,0,0,0,train
PHR-0000591,PRC-00024,electronics,2024-10-22,21,25406.76,0.0,SEL-7337,1,0.4972,0,0,0,train
PHR-0000592,PRC-00024,electronics,2024-10-23,22,24965.33,0.0,SEL-7337,1,-1.0865,0,0,0,train
PHR-0000593,PRC-00025,electronics,2024-10-01,0,25694.0,0.0,SEL-1597,1,0.1106,0,0,0,train
PHR-0000594,PRC-00025,electronics,2024-10-02,1,26128.76,0.0,SEL-1597,1,1.6172,0,0,0,train
PHR-0000595,PRC-00025,electronics,2024-10-03,2,25217.36,0.0,SEL-1597,1,-1.5411,0,0,0,train
PHR-0000596,PRC-00025,electronics,2024-10-04,3,25252.7,0.0,SEL-1597,0,-1.4186,0,0,0,train
PHR-0000597,PRC-00025,electronics,2024-10-05,4,25598.38,0.0,SEL-1597,1,-0.2207,0,0,0,train
PHR-0000598,PRC-00025,electronics,2024-10-06,5,25266.37,0.0,SEL-1597,1,-1.3713,0,0,0,train
PHR-0000599,PRC-00025,electronics,2024-10-07,6,25453.92,0.0,SEL-1597,1,-0.7213,0,0,0,train
PHR-0000600,PRC-00025,electronics,2024-10-08,7,26197.41,0.0,SEL-1597,1,1.8551,0,0,0,train
PHR-0000601,PRC-00025,electronics,2024-10-09,8,25398.65,0.0,SEL-1597,1,-0.9129,0,0,0,train
PHR-0000602,PRC-00025,electronics,2024-10-10,9,25387.5,0.0,SEL-1597,1,-0.9515,0,0,0,train
PHR-0000603,PRC-00025,electronics,2024-10-11,10,25773.51,0.0,SEL-1597,1,0.3862,0,0,0,train
PHR-0000604,PRC-00025,electronics,2024-10-12,11,25695.75,0.0,SEL-1597,1,0.1167,0,0,0,train
PHR-0000605,PRC-00025,electronics,2024-10-13,12,25780.49,0.0,SEL-1597,1,0.4104,0,0,0,train
PHR-0000606,PRC-00025,electronics,2024-10-14,13,25571.1,0.0,SEL-1597,1,-0.3153,0,0,0,train
PHR-0000607,PRC-00025,electronics,2024-10-15,14,26033.69,0.0,SEL-1597,1,1.2878,0,0,0,train
PHR-0000608,PRC-00025,electronics,2024-10-16,15,25326.3,0.0,SEL-1597,1,-1.1636,0,0,0,train
PHR-0000609,PRC-00025,electronics,2024-10-17,16,25624.2,0.0,SEL-1597,1,-0.1312,0,0,0,train
PHR-0000610,PRC-00025,electronics,2024-10-18,17,25892.87,0.0,SEL-1597,1,0.7998,0,0,0,train
PHR-0000611,PRC-00025,electronics,2024-10-19,18,26076.32,0.0,SEL-1597,1,1.4355,0,0,0,train
PHR-0000612,PRC-00025,electronics,2024-10-20,19,25563.74,0.0,SEL-1597,1,-0.3408,0,0,0,train
PHR-0000613,PRC-00025,electronics,2024-10-21,20,25767.45,0.0,SEL-1597,1,0.3652,0,0,0,train
PHR-0000614,PRC-00025,electronics,2024-10-22,21,25254.92,0.0,SEL-1597,1,-1.4109,0,0,0,train
PHR-0000615,PRC-00025,electronics,2024-10-23,22,25358.93,0.0,SEL-1597,1,-1.0505,0,0,0,train
PHR-0000616,PRC-00025,electronics,2024-10-24,23,25254.92,0.0,SEL-1597,1,-1.4109,0,0,0,train
PHR-0000617,PRC-00025,electronics,2024-10-25,24,25932.05,0.0,SEL-1597,1,0.9356,0,0,0,train
PHR-0000618,PRC-00025,electronics,2024-10-26,25,25479.95,0.0,SEL-1597,1,-0.6311,0,0,0,train
PHR-0000619,PRC-00025,electronics,2024-10-27,26,25927.8,0.0,SEL-1597,1,0.9208,0,0,0,train
PHR-0000620,PRC-00026,electronics,2024-10-01,0,15552.71,0.0,SEL-9026,1,1.3247,0,0,0,train
PHR-0000621,PRC-00026,electronics,2024-10-02,1,15499.56,0.0,SEL-7464,1,1.0578,0,0,0,train
PHR-0000622,PRC-00026,electronics,2024-10-03,2,15157.48,0.0,SEL-9026,1,-0.6598,0,0,0,train
PHR-0000623,PRC-00026,electronics,2024-10-04,3,15346.5,0.0,SEL-7464,1,0.2893,0,0,0,train
PHR-0000624,PRC-00026,electronics,2024-10-05,4,15188.2,0.0,SEL-9026,1,-0.5056,0,0,0,train
PHR-0000625,PRC-00026,electronics,2024-10-06,5,15208.03,0.0,SEL-7464,1,-0.406,0,0,0,train
PHR-0000626,PRC-00026,electronics,2024-10-07,6,15576.84,0.0,SEL-9026,1,1.4458,0,0,0,train
PHR-0000627,PRC-00026,electronics,2024-10-08,7,15423.69,0.0,SEL-7464,1,0.6769,0,0,0,train
PHR-0000628,PRC-00026,electronics,2024-10-09,8,15602.96,0.0,SEL-9026,1,1.577,0,0,0,train
PHR-0000629,PRC-00026,electronics,2024-10-10,9,15261.39,0.0,SEL-7464,1,-0.1381,0,0,0,train
PHR-0000630,PRC-00026,electronics,2024-10-11,10,15335.21,0.0,SEL-9026,1,0.2326,0,0,0,train
PHR-0000631,PRC-00026,electronics,2024-10-12,11,15304.39,0.0,SEL-7464,1,0.0778,0,0,0,train
PHR-0000632,PRC-00026,electronics,2024-10-13,12,15071.75,0.0,SEL-9026,1,-1.0903,0,0,0,train
PHR-0000633,PRC-00026,electronics,2024-10-14,13,15151.01,0.0,SEL-7464,1,-0.6923,0,0,0,train
PHR-0000634,PRC-00026,electronics,2024-10-15,14,15329.21,0.0,SEL-9026,1,0.2025,0,0,0,train
PHR-0000635,PRC-00026,electronics,2024-10-16,15,15047.3,0.0,SEL-7464,1,-1.213,0,0,0,train
PHR-0000636,PRC-00026,electronics,2024-10-17,16,15576.55,0.0,SEL-9026,1,1.4444,0,0,0,train
PHR-0000637,PRC-00026,electronics,2024-10-18,17,15081.89,0.0,SEL-7464,1,-1.0393,0,0,0,train
PHR-0000638,PRC-00026,electronics,2024-10-19,18,15127.3,0.0,SEL-9026,1,-0.8113,0,0,0,train
PHR-0000639,PRC-00026,electronics,2024-10-20,19,15474.79,0.0,SEL-7464,1,0.9334,0,0,0,train
PHR-0000640,PRC-00026,electronics,2024-10-21,20,15065.41,0.0,SEL-9026,1,-1.1221,0,0,0,train
PHR-0000641,PRC-00026,electronics,2024-10-22,21,15557.45,0.0,SEL-7464,1,1.3485,0,0,0,train
PHR-0000642,PRC-00026,electronics,2024-10-23,22,15450.52,0.0,SEL-9026,1,0.8116,0,0,0,train
PHR-0000643,PRC-00026,electronics,2024-10-24,23,15048.06,0.0,SEL-7464,1,-1.2092,0,0,0,train
PHR-0000644,PRC-00026,electronics,2024-10-25,24,15429.78,0.0,SEL-9026,1,0.7074,0,0,0,train
PHR-0000645,PRC-00026,electronics,2024-10-26,25,15392.9,0.0,SEL-7464,1,0.5223,0,0,0,train
PHR-0000646,PRC-00026,electronics,2024-10-27,26,15469.9,0.0,SEL-9026,1,0.9089,0,0,0,train
PHR-0000647,PRC-00026,electronics,2024-10-28,27,15513.3,0.0,SEL-7464,1,1.1268,0,0,0,train
PHR-0000648,PRC-00027,electronics,2024-10-01,0,24564.9,0.0,SEL-8848,1,1.2663,0,0,0,train
PHR-0000649,PRC-00027,electronics,2024-10-02,1,23893.19,0.0,SEL-2074,1,-1.3736,0,0,0,train
PHR-0000650,PRC-00027,electronics,2024-10-03,2,24376.51,0.0,SEL-3286,1,0.5259,0,0,0,train
PHR-0000651,PRC-00027,electronics,2024-10-04,3,24716.73,0.0,SEL-8848,1,1.863,0,0,0,train
PHR-0000652,PRC-00027,electronics,2024-10-05,4,24176.01,0.0,SEL-2074,1,-0.2621,0,0,0,train
PHR-0000653,PRC-00027,electronics,2024-10-06,5,23835.06,0.0,SEL-3286,1,-1.602,0,0,0,train
PHR-0000654,PRC-00027,electronics,2024-10-07,6,24681.98,0.0,SEL-8848,1,1.7265,0,0,0,train
PHR-0000655,PRC-00027,electronics,2024-10-08,7,24643.5,0.0,SEL-2074,1,1.5752,0,0,0,train
PHR-0000656,PRC-00027,electronics,2024-10-09,8,24292.52,0.0,SEL-3286,1,0.1958,0,0,0,train
PHR-0000657,PRC-00027,electronics,2024-10-10,9,24321.75,0.0,SEL-8848,1,0.3107,0,0,0,train
PHR-0000658,PRC-00027,electronics,2024-10-11,10,23991.17,0.0,SEL-2074,1,-0.9885,0,0,0,train
PHR-0000659,PRC-00027,electronics,2024-10-12,11,24581.16,0.0,SEL-3286,1,1.3302,0,0,0,train
PHR-0000660,PRC-00027,electronics,2024-10-13,12,24269.66,0.0,SEL-8848,1,0.106,0,0,0,train
PHR-0000661,PRC-00027,electronics,2024-10-14,13,23818.49,0.0,SEL-2074,1,-1.6672,0,0,0,train
PHR-0000662,PRC-00027,electronics,2024-10-15,14,24448.7,0.0,SEL-3286,1,0.8096,0,0,0,train
PHR-0000663,PRC-00027,electronics,2024-10-16,15,24708.38,0.0,SEL-8848,1,1.8302,0,0,0,train
PHR-0000664,PRC-00027,electronics,2024-10-17,16,24590.57,0.0,SEL-2074,1,1.3672,0,0,0,train
PHR-0000665,PRC-00027,electronics,2024-10-18,17,24054.71,0.0,SEL-3286,1,-0.7388,0,0,0,train
PHR-0000666,PRC-00027,electronics,2024-10-19,18,23837.37,0.0,SEL-8848,1,-1.593,0,0,0,train
PHR-0000667,PRC-00027,electronics,2024-10-20,19,24698.53,0.0,SEL-2074,0,1.7915,0,0,0,train
PHR-0000668,PRC-00027,electronics,2024-10-21,20,24695.34,0.0,SEL-3286,1,1.779,0,0,0,train
PHR-0000669,PRC-00027,electronics,2024-10-22,21,24302.49,0.0,SEL-8848,1,0.235,0,0,0,train
PHR-0000670,PRC-00027,electronics,2024-10-23,22,24409.19,0.0,SEL-2074,1,0.6544,0,0,0,train
PHR-0000671,PRC-00027,electronics,2024-10-24,23,24234.71,0.0,SEL-3286,1,-0.0314,0,0,0,train
PHR-0000672,PRC-00027,electronics,2024-10-25,24,24193.12,0.0,SEL-8848,0,-0.1948,0,0,0,train
PHR-0000673,PRC-00028,electronics,2024-10-01,0,19119.35,0.0,SEL-5059,1,0.4777,0,0,0,train
PHR-0000674,PRC-00028,electronics,2024-10-02,1,18961.02,0.0,SEL-5059,1,-0.3284,0,0,0,train
PHR-0000675,PRC-00028,electronics,2024-10-03,2,102813.31,0.0,SEL-5059,1,426.5951,1,1,1,train
PHR-0000676,PRC-00028,electronics,2024-10-04,3,19158.23,0.0,SEL-5059,1,0.6757,0,0,0,train
PHR-0000677,PRC-00028,electronics,2024-10-05,4,19417.6,0.0,SEL-5059,1,1.9962,0,0,0,train
PHR-0000678,PRC-00028,electronics,2024-10-06,5,18671.41,0.0,SEL-5059,1,-1.8029,0,0,0,train
PHR-0000679,PRC-00028,electronics,2024-10-07,6,19084.04,0.0,SEL-5059,1,0.2979,0,0,0,train
PHR-0000680,PRC-00028,electronics,2024-10-08,7,19231.35,0.0,SEL-5059,1,1.048,0,0,0,train
PHR-0000681,PRC-00028,electronics,2024-10-09,8,899.84,0.0,SEL-5059,1,-92.2847,1,1,1,train
PHR-0000682,PRC-00028,electronics,2024-10-10,9,1044.09,0.0,SEL-5059,1,-91.5502,1,1,1,train
PHR-0000683,PRC-00028,electronics,2024-10-11,10,497.22,0.0,SEL-5059,1,-94.3345,1,1,1,train
PHR-0000684,PRC-00028,electronics,2024-10-12,11,19364.76,0.0,SEL-5059,1,1.7272,0,0,0,train
PHR-0000685,PRC-00028,electronics,2024-10-13,12,18679.19,0.0,SEL-5059,1,-1.7633,0,0,0,train
PHR-0000686,PRC-00028,electronics,2024-10-14,13,19296.23,0.0,SEL-5059,1,1.3783,0,0,0,train
PHR-0000687,PRC-00028,electronics,2024-10-15,14,18717.82,0.0,SEL-5059,1,-1.5666,0,0,0,train
PHR-0000688,PRC-00028,electronics,2024-10-16,15,18807.61,0.0,SEL-5059,0,-1.1095,0,0,0,train
PHR-0000689,PRC-00028,electronics,2024-10-17,16,18662.34,0.0,SEL-5059,1,-1.8491,0,0,0,train
PHR-0000690,PRC-00028,electronics,2024-10-18,17,18998.49,0.0,SEL-5059,1,-0.1376,0,0,0,train
PHR-0000691,PRC-00028,electronics,2024-10-19,18,18914.03,0.0,SEL-5059,1,-0.5676,0,0,0,train
PHR-0000692,PRC-00028,electronics,2024-10-20,19,18785.8,0.0,SEL-5059,1,-1.2205,0,0,0,train
PHR-0000693,PRC-00029,electronics,2024-10-01,0,16771.67,0.0,SEL-4681,1,-0.1872,0,0,0,train
PHR-0000694,PRC-00029,electronics,2024-10-02,1,16709.75,0.0,SEL-6088,1,-0.5266,0,0,0,train
PHR-0000695,PRC-00029,electronics,2024-10-03,2,16733.75,0.0,SEL-5835,1,-0.395,0,0,0,train
PHR-0000696,PRC-00029,electronics,2024-10-04,3,16562.74,0.0,SEL-4681,1,-1.3322,0,0,0,train
PHR-0000697,PRC-00029,electronics,2024-10-05,4,16974.08,0.0,SEL-6088,1,0.922,0,0,0,train
PHR-0000698,PRC-00029,electronics,2024-10-06,5,16555.43,0.0,SEL-5835,1,-1.3723,0,0,0,train
PHR-0000699,PRC-00029,electronics,2024-10-07,6,16902.81,0.0,SEL-4681,1,0.5315,0,0,0,train
PHR-0000700,PRC-00029,electronics,2024-10-08,7,16931.88,0.0,SEL-6088,1,0.6908,0,0,0,train
PHR-0000701,PRC-00029,electronics,2024-10-09,8,16807.8,0.0,SEL-5835,1,0.0108,0,0,0,train
PHR-0000702,PRC-00029,electronics,2024-10-10,9,17000.88,0.0,SEL-4681,1,1.0689,0,0,0,train
PHR-0000703,PRC-00029,electronics,2024-10-11,10,16617.55,0.0,SEL-6088,1,-1.0318,0,0,0,train
PHR-0000704,PRC-00029,electronics,2024-10-12,11,17013.41,0.0,SEL-5835,1,1.1376,0,0,0,train
PHR-0000705,PRC-00029,electronics,2024-10-13,12,16911.38,0.0,SEL-4681,1,0.5784,0,0,0,train
PHR-0000706,PRC-00029,electronics,2024-10-14,13,16957.86,0.0,SEL-6088,1,0.8331,0,0,0,train
PHR-0000707,PRC-00029,electronics,2024-10-15,14,16867.93,0.0,SEL-5835,1,0.3403,0,0,0,train
PHR-0000708,PRC-00029,electronics,2024-10-16,15,16989.77,0.0,SEL-4681,1,1.008,0,0,0,train
PHR-0000709,PRC-00029,electronics,2024-10-17,16,17088.14,0.0,SEL-6088,1,1.5471,0,0,0,train
PHR-0000710,PRC-00029,electronics,2024-10-18,17,16704.09,0.0,SEL-5835,1,-0.5576,0,0,0,train
PHR-0000711,PRC-00029,electronics,2024-10-19,18,16968.03,0.0,SEL-4681,1,0.8889,0,0,0,train
PHR-0000712,PRC-00029,electronics,2024-10-20,19,16921.55,0.0,SEL-6088,1,0.6342,0,0,0,train
PHR-0000713,PRC-00029,electronics,2024-10-21,20,16726.02,0.0,SEL-5835,1,-0.4374,0,0,0,train
PHR-0000714,PRC-00029,electronics,2024-10-22,21,17043.8,0.0,SEL-4681,1,1.3041,0,0,0,train
PHR-0000715,PRC-00029,electronics,2024-10-23,22,16686.84,0.0,SEL-6088,1,-0.6521,0,0,0,train
PHR-0000737,PRC-00031,electronics,2024-10-01,0,14473.45,0.0,SEL-5059,1,0.2548,0,0,0,train
PHR-0000738,PRC-00031,electronics,2024-10-02,1,14396.01,0.0,SEL-6362,1,-0.166,0,0,0,train
PHR-0000739,PRC-00031,electronics,2024-10-03,2,14249.66,0.0,SEL-5059,1,-0.9612,0,0,0,train
PHR-0000740,PRC-00031,electronics,2024-10-04,3,14177.99,0.0,SEL-6362,1,-1.3506,0,0,0,train
PHR-0000741,PRC-00031,electronics,2024-10-05,4,14167.48,0.0,SEL-5059,1,-1.4077,0,0,0,train
PHR-0000742,PRC-00031,electronics,2024-10-06,5,14159.64,0.0,SEL-6362,1,-1.4503,0,0,0,train
PHR-0000743,PRC-00031,electronics,2024-10-07,6,14467.23,0.0,SEL-5059,1,0.221,0,0,0,train
PHR-0000744,PRC-00031,electronics,2024-10-08,7,14302.41,0.0,SEL-6362,1,-0.6745,0,0,0,train
PHR-0000745,PRC-00031,electronics,2024-10-09,8,14224.85,0.0,SEL-5059,1,-1.096,0,0,0,train
PHR-0000746,PRC-00031,electronics,2024-10-10,9,14498.36,0.0,SEL-6362,0,0.3902,0,0,0,train
