product_id,category,domain_name,tld,domain_age_days,rdap_age_score,dns_status,dns_redirect_hops,dns_health_score,tld_risk_score,composite_trust_score,risk_category,split
PRD-000448,electronics,flipkart.com,.com,3560,100.0,active,0,100,90,98.0,low,train
PRD-000449,electronics,megadiscount.ga,.ga,100,13.7,active,1,100,42,45.25,medium,train
PRD-000450,electronics,flipkart.com,.com,3244,100.0,active,0,100,90,98.0,low,train
PRD-000452,electronics,tatacliq.com,.com,2376,100.0,active,1,100,90,98.0,low,train
PRD-000453,electronics,tatacliq.com,.com,2930,100.0,active,0,100,90,98.0,low,train
PRD-000454,electronics,shopindia.live,.live,204,27.95,active,0,100,62,56.37,medium,train
PRD-000455,electronics,shopfast.vip,.vip,403,55.21,active,1,100,50,67.6,medium,train
PRD-000459,electronics,flipkart.com,.com,2129,100.0,active,0,100,90,98.0,low,train
PRD-000461,electronics,purplle.com,.com,866,100.0,active,0,100,90,98.0,low,train
PRD-000462,electronics,priceburn.xyz,.xyz,212,29.04,active,1,100,50,54.52,medium,train
PRD-000463,electronics,shopfast.vip,.vip,308,42.19,active,2,50,50,46.1,medium,train
PRD-000464,electronics,myshopindia.online,.online,223,30.55,active,2,50,80,46.27,medium,train
PRD-000466,electronics,buynow365.store,.store,230,31.51,active,2,50,82,47.15,medium,train
PRD-000468,electronics,mybrand.site,.site,143,19.59,active,0,100,65,52.79,medium,train
PRD-000469,electronics,nykaa.com,.com,1264,100.0,active,1,100,90,98.0,low,train
PRD-000471,electronics,reliancedigital.in,.in,2006,100.0,active,0,100,88,97.6,low,train
PRD-000474,electronics,amazon.in,.in,1358,100.0,active,0,100,88,97.6,low,train
PRD-000476,electronics,dealstoday.space,.space,59,8.08,redirect,2,0,60,16.04,high,train
PRD-000478,electronics,topdeals.co,.co,225,30.82,active,0,100,85,62.41,medium,train
PRD-000480,electronics,nykaa.com,.com,2548,100.0,active,1,100,90,98.0,low,train
PRD-000481,electronics,snapdeal.com,.com,459,62.88,active,0,100,90,79.44,low,train
PRD-000485,electronics,megadiscount.ga,.ga,33,4.52,redirect,4,0,42,10.66,high,train
PRD-000487,electronics,1mg.com,.com,468,64.11,active,1,100,90,80.05,low,train
PRD-000489,electronics,cromaretail.com,.com,2116,100.0,active,0,100,90,98.0,low,train
PRD-000490,electronics,myntra.com,.com,1508,100.0,active,0,100,90,98.0,low,train
PRD-000492,electronics,megadiscount.ga,.ga,14,1.92,partial,5,0,42,9.36,high,train
PRD-000493,electronics,snapdeal.com,.com,3733,100.0,active,0,100,90,98.0,low,train
PRD-000494,electronics,brandedgoods.club,.club,317,43.42,active,2,50,58,48.31,medium,train
PRD-000496,electronics,megadiscount.ga,.ga,436,59.73,active,1,100,42,68.26,medium,train
PRD-000497,electronics,cromaretail.com,.com,897,100.0,active,1,100,90,98.0,low,train
PRD-000498,electronics,megadiscount.ga,.ga,214,29.32,active,1,100,42,53.06,medium,train
PRD-000499,electronics,ajio.com,.com,2424,100.0,active,0,100,90,98.0,low,train
PRD-000500,electronics,reliancedigital.in,.in,1666,100.0,active,1,100,88,97.6,low,train
PRD-000501,electronics,megadiscount.ga,.ga,306,41.92,active,1,100,42,59.36,medium,train
PRD-000502,electronics,buybest.biz,.biz,169,23.15,active,2,50,72,40.98,medium,train
PRD-000504,electronics,netmeds.com,.com,805,100.0,active,1,100,90,98.0,low,train
PRD-000505,electronics,tatacliq.com,.com,2974,100.0,active,1,100,90,98.0,low,train
PRD-000506,electronics,bestprice99.tk,.tk,102,13.97,redirect,5,0,45,15.99,high,train
PRD-000507,electronics,megadiscount.ga,.ga,114,15.62,redirect,4,0,42,16.21,high,train
PRD-000508,electronics,discountshop.top,.top,312,42.74,active,1,100,52,61.77,medium,train
PRD-000509,electronics,cheapmeds.xyz,.xyz,289,39.59,active,2,50,50,44.79,medium,train
PRD-000510,electronics,shopfast.vip,.vip,272,37.26,active,1,100,50,58.63,medium,train
PRD-000512,electronics,ajio.com,.com,2174,100.0,active,0,100,90,98.0,low,train
PRD-000513,electronics,purplle.com,.com,1043,100.0,active,1,100,90,98.0,low,train
PRD-000514,electronics,purplle.com,.com,3548,100.0,active,1,100,90,98.0,low,train
PRD-000516,electronics,flipkart.com,.com,2892,100.0,active,1,100,90,98.0,low,train
PRD-000517,electronics,flipkart.com,.com,890,100.0,active,1,100,90,98.0,low,train
PRD-000518,electronics,purplle.com,.com,568,77.81,active,1,100,90,86.9,low,train
PRD-000519,electronics,shopkart-india.store,.store,167,22.88,active,0,100,82,57.84,medium,train
PRD-000520,electronics,topbrands.cf,.cf,53,7.26,redirect,2,0,42,12.03,high,train
PRD-000522,electronics,netmeds.com,.com,608,83.29,active,0,100,90,89.64,low,train
PRD-000523,electronics,megadiscount.ga,.ga,68,9.32,partial,3,0,42,13.06,high,train
PRD-000524,electronics,brandshop.io,.io,116,15.89,active,1,100,85,54.95,medium,train
PRD-000525,electronics,shopindia.live,.live,322,44.11,active,1,100,62,64.45,medium,train
PRD-000526,electronics,ajio.com,.com,1507,100.0,active,1,100,90,98.0,low,train
PRD-000528,electronics,originaldeal.cc,.cc,367,50.27,active,1,100,55,66.14,medium,train
PRD-000529,electronics,bestprice99.tk,.tk,50,6.85,partial,5,0,45,12.42,high,train
PRD-000530,electronics,myshopindia.online,.online,273,37.4,active,2,50,80,49.7,medium,train
PRD-000531,electronics,tatacliq.com,.com,721,98.77,active,0,100,90,97.38,low,train
PRD-000532,electronics,meesho.com,.com,1585,100.0,active,0,100,90,98.0,low,train
PRD-000535,electronics,topdeals.co,.co,150,20.55,active,2,50,85,42.27,medium,train
PRD-000536,electronics,reliancedigital.in,.in,2613,100.0,active,1,100,88,97.6,low,train
PRD-000537,electronics,buynow365.store,.store,211,28.9,active,1,100,82,60.85,medium,train
PRD-000538,electronics,purplle.com,.com,518,70.96,active,1,100,90,83.48,low,train
PRD-000539,electronics,purplle.com,.com,883,100.0,active,1,100,90,98.0,low,train
PRD-000540,electronics,dealspoint.tech,.tech,60,8.22,active,1,100,80,50.11,medium,train
PRD-000541,electronics,dealspoint.tech,.tech,82,11.23,active,1,100,80,51.62,medium,train
PRD-000542,electronics,cromaretail.com,.com,1860,100.0,active,1,100,90,98.0,low,train
PRD-000544,electronics,suppl-cheap.gq,.gq,28,3.84,redirect,3,0,40,9.92,high,train
PRD-000546,electronics,mybrand.site,.site,325,44.52,active,0,100,65,65.26,medium,train
PRD-000547,electronics,buydirect.shop,.shop,316,43.29,active,2,50,82,53.04,medium,train
PRD-000548,electronics,dealstoday.space,.space,400,54.79,active,1,100,60,69.4,medium,train
PRD-000549,electronics,amazon.in,.in,2001,100.0,active,0,100,88,97.6,low,train
PRD-000551,electronics,myshopindia.online,.online,339,46.44,active,1,100,80,69.22,medium,train
PRD-000552,electronics,amazon.in,.in,2395,100.0,active,0,100,88,97.6,low,train
PRD-000553,electronics,bestbuys.digital,.digital,193,26.44,active,1,100,78,58.82,medium,train
PRD-000554,electronics,ecommerce.shop,.shop,141,19.32,active,0,100,82,56.06,medium,train
PRD-000555,electronics,netmeds.com,.com,2192,100.0,active,1,100,90,98.0,low,train
PRD-000556,electronics,dealstoday.space,.space,227,31.1,active,1,100,60,57.55,medium,train
PRD-000557,electronics,shopfast.vip,.vip,137,18.77,active,1,100,50,49.38,medium,train
PRD-000558,electronics,netmeds.com,.com,3916,100.0,active,0,100,90,98.0,low,train
PRD-000559,electronics,purplle.com,.com,2470,100.0,active,1,100,90,98.0,low,train
PRD-000560,electronics,shopkart-india.store,.store,120,16.44,active,1,100,82,54.62,medium,train
PRD-000561,electronics,indiadeals.ws,.ws,41,5.62,partial,4,0,70,16.81,high,train
PRD-000562,electronics,discountshop.top,.top,212,29.04,active,1,100,52,54.92,medium,train
PRD-000563,electronics,discountshop.top,.top,468,64.11,active,2,50,52,57.45,medium,train
PRD-000564,electronics,nykaa.com,.com,436,59.73,active,1,100,90,77.86,low,train
PRD-000565,electronics,bestbuys.digital,.digital,271,37.12,active,1,100,78,64.16,medium,train
PRD-000566,electronics,cultfit.com,.com,618,84.66,active,1,100,90,90.33,low,train
PRD-000567,electronics,reliancedigital.in,.in,2134,100.0,active,1,100,88,97.6,low,train
PRD-000569,electronics,brandshop.io,.io,231,31.64,active,0,100,85,62.82,medium,train
PRD-000570,electronics,buybest.biz,.biz,125,17.12,active,0,100,72,52.96,medium,train
PRD-000571,electronics,topbrands.cf,.cf,180,24.66,active,1,100,42,50.73,medium,train
PRD-000572,electronics,cromaretail.com,.com,3116,100.0,active,0,100,90,98.0,low,train
PRD-000573,electronics,1mg.com,.com,2070,100.0,active,1,100,90,98.0,low,train
PRD-000575,electronics,healthkart.com,.com,378,51.78,active,1,100,90,73.89,low,train
PRD-000576,electronics,bestbuys.digital,.digital,114,15.62,active,1,100,78,53.41,medium,train
PRD-000577,electronics,buynow365.store,.store,226,30.96,active,0,100,82,61.88,medium,train
PRD-000578,electronics,healthkart.com,.com,1512,100.0,active,0,100,90,98.0,low,train
PRD-000579,electronics,healthkart.com,.com,2383,100.0,active,1,100,90,98.0,low,train
PRD-000582,electronics,dealzone.info,.info,331,45.34,active,1,100,75,67.67,medium,train
PRD-000583,electronics,nykaa.com,.com,3579,100.0,active,1,100,90,98.0,low,train
PRD-000584,electronics,netmeds.com,.com,3147,100.0,active,0,100,90,98.0,low,train
PRD-000585,electronics,netmeds.com,.com,428,58.63,active,0,100,90,77.32,low,train
PRD-000586,electronics,netmeds.com,.com,3170,100.0,active,1,100,90,98.0,low,train
PRD-000587,electronics,indiabuys.co,.co,278,38.08,active,1,100,85,66.04,medium,train
PRD-000589,electronics,priceburn.xyz,.xyz,372,50.96,active,2,50,50,50.48,medium,train
PRD-000591,electronics,myntra.com,.com,477,65.34,active,0,100,90,80.67,low,train
PRD-000593,electronics,myntra.com,.com,3078,100.0,active,1,100,90,98.0,low,train
PRD-000594,electronics,amazon.in,.in,1365,100.0,active,1,100,88,97.6,low,train
PRD-000596,electronics,ecommerce.shop,.shop,201,27.53,active,1,100,82,60.17,medium,train
PRD-000598,electronics,shopnow24.io,.io,121,16.58,active,0,100,85,55.29,medium,train
PRD-000599,electronics,megadiscount.ga,.ga,398,54.52,active,1,100,42,65.66,medium,train
PRD-000601,electronics,healthkart.com,.com,2706,100.0,active,1,100,90,98.0,low,train
PRD-000603,electronics,healthkart.com,.com,2925,100.0,active,1,100,90,98.0,low,train
PRD-000605,electronics,healthkart.com,.com,3095,100.0,active,0,100,90,98.0,low,train
PRD-000606,electronics,netmeds.com,.com,3243,100.0,active,1,100,90,98.0,low,train
PRD-000607,electronics,topbrands.cf,.cf,51,6.99,partial,2,0,42,11.89,high,train
PRD-000609,electronics,cromaretail.com,.com,850,100.0,active,1,100,90,98.0,low,train
PRD-000610,electronics,brandedgoods.club,.club,239,32.74,active,1,100,58,57.97,medium,train
PRD-000611,electronics,cromaretail.com,.com,3009,100.0,active,1,100,90,98.0,low,train
PRD-000612,electronics,electronicszone.ml,.ml,491,67.26,active,2,50,40,56.63,medium,train
PRD-000615,electronics,dealspoint.tech,.tech,340,46.58,active,1,100,80,69.29,medium,train
PRD-000617,electronics,dealzone.info,.info,160,21.92,active,0,100,75,55.96,medium,train
PRD-000620,electronics,suppl-cheap.gq,.gq,42,5.75,redirect,5,0,40,10.88,high,train
PRD-000621,electronics,indiadeals.ws,.ws,203,27.81,active,1,100,70,57.9,medium,train
PRD-000622,electronics,amazon.in,.in,3105,100.0,active,0,100,88,97.6,low,train
PRD-000625,electronics,topbrands.cf,.cf,274,37.53,active,1,100,42,57.17,medium,train
PRD-000626,electronics,reliancedigital.in,.in,2528,100.0,active,0,100,88,97.6,low,train
PRD-000627,electronics,megadiscount.ga,.ga,54,7.4,partial,2,0,42,12.1,high,train
PRD-000628,electronics,meesho.com,.com,2087,100.0,active,1,100,90,98.0,low,train
PRD-000629,electronics,shopkart-india.store,.store,257,35.21,active,1,100,82,64.0,medium,train
PRD-000630,electronics,netmeds.com,.com,936,100.0,active,0,100,90,98.0,low,train
PRD-000631,electronics,meesho.com,.com,870,100.0,active,0,100,90,98.0,low,train
PRD-000633,electronics,brandedgoods.club,.club,208,28.49,active,2,50,58,40.85,medium,train
PRD-000636,electronics,reliancedigital.in,.in,3491,100.0,active,0,100,88,97.6,low,train
PRD-000637,electronics,cultfit.com,.com,1388,100.0,active,0,100,90,98.0,low,train
PRD-000638,electronics,indiadeals.ws,.ws,416,56.99,active,2,50,70,57.49,medium,train
PRD-000639,electronics,electronicszone.ml,.ml,148,20.27,active,1,100,40,48.14,medium,train
PRD-000641,electronics,purplle.com,.com,3014,100.0,active,0,100,90,98.0,low,train
PRD-000643,electronics,nykaa.com,.com,3554,100.0,active,1,100,90,98.0,low,train
PRD-000644,electronics,brandshop.fun,.fun,112,15.34,redirect,4,0,55,18.67,high,train
PRD-000646,electronics,flipkart.com,.com,1680,100.0,active,1,100,90,98.0,low,train
PRD-000651,electronics,dealspoint.tech,.tech,223,30.55,active,1,100,80,61.27,medium,train
PRD-000652,electronics,1mg.com,.com,2743,100.0,active,1,100,90,98.0,low,train
PRD-000653,electronics,cromaretail.com,.com,3882,100.0,active,1,100,90,98.0,low,train
PRD-000654,electronics,snapdeal.com,.com,2532,100.0,active,1,100,90,98.0,low,train
PRD-000655,electronics,ajio.com,.com,1928,100.0,active,0,100,90,98.0,low,train
PRD-000657,electronics,purplle.com,.com,1006,100.0,active,0,100,90,98.0,low,train
PRD-000659,electronics,meesho.com,.com,574,78.63,active,1,100,90,87.32,low,train
PRD-000660,electronics,amazon.in,.in,1945,100.0,active,0,100,88,97.6,low,train
PRD-000661,electronics,shopindia.live,.live,179,24.52,active,1,100,62,54.66,medium,train
PRD-000662,electronics,cultfit.com,.com,754,100.0,active,0,100,90,98.0,low,train
PRD-000663,electronics,topbrands.cf,.cf,14,1.92,partial,4,0,42,9.36,high,train
PRD-000664,electronics,shopnow24.io,.io,165,22.6,active,0,100,85,58.3,medium,train
PRD-000667,electronics,amazon.in,.in,3732,100.0,active,0,100,88,97.6,low,train
PRD-000668,electronics,flipkart.com,.com,1936,100.0,active,0,100,90,98.0,low,train
PRD-000669,electronics,electronicszone.ml,.ml,117,16.03,partial,3,0,40,16.01,high,train
PRD-000670,electronics,snapdeal.com,.com,1220,100.0,active,0,100,90,98.0,low,train
PRD-000671,electronics,megadiscount.ga,.ga,34,4.66,partial,3,0,42,10.73,high,train
PRD-000672,electronics,brandshop.io,.io,197,26.99,active,1,100,85,60.49,medium,train
PRD-000674,electronics,buybest.biz,.biz,276,37.81,active,0,100,72,63.3,medium,train
PRD-000675,electronics,1mg.com,.com,1003,100.0,active,1,100,90,98.0,low,train
PRD-000676,electronics,bestbuys.digital,.digital,60,8.22,active,0,100,78,49.71,medium,train
PRD-000677,electronics,shopfast.vip,.vip,343,46.99,active,1,100,50,63.49,medium,train
PRD-000679,electronics,tatacliq.com,.com,987,100.0,active,1,100,90,98.0,low,train
PRD-000680,electronics,purplle.com,.com,1259,100.0,active,0,100,90,98.0,low,train
PRD-000682,electronics,1mg.com,.com,1975,100.0,active,1,100,90,98.0,low,train
PRD-000683,electronics,discountshop.top,.top,51,6.99,partial,3,0,52,13.89,high,train
PRD-000684,electronics,myshopindia.online,.online,342,46.85,active,0,100,80,69.42,medium,train
PRD-000685,electronics,cromaretail.com,.com,2366,100.0,active,0,100,90,98.0,low,train
PRD-000686,electronics,cheapmeds.xyz,.xyz,498,68.22,active,2,50,50,59.11,medium,train
PRD-000687,electronics,myntra.com,.com,3545,100.0,active,1,100,90,98.0,low,train
PRD-000688,electronics,healthkart.com,.com,2090,100.0,active,1,100,90,98.0,low,train
PRD-000689,electronics,brandshop.fun,.fun,397,54.38,active,1,100,55,68.19,medium,train
PRD-000690,electronics,healthkart.com,.com,3212,100.0,active,0,100,90,98.0,low,train
PRD-000693,electronics,indiadeals.ws,.ws,334,45.75,active,1,100,70,66.88,medium,train
PRD-000694,electronics,shopnow24.io,.io,98,13.42,active,1,100,85,53.71,medium,train
PRD-000696,electronics,ajio.com,.com,2489,100.0,active,1,100,90,98.0,low,train
PRD-000698,electronics,amazon.in,.in,1737,100.0,active,0,100,88,97.6,low,train
PRD-000700,electronics,topbrands.cf,.cf,112,15.34,active,1,100,42,46.07,medium,train
PRD-000702,electronics,shopkart-india.store,.store,273,37.4,active,2,50,82,50.1,medium,train
PRD-000703,electronics,nykaa.com,.com,1357,100.0,active,0,100,90,98.0,low,train
PRD-000704,electronics,myshopindia.online,.online,299,40.96,active,2,50,80,51.48,medium,train
PRD-000705,electronics,shopnow24.io,.io,209,28.63,active,2,50,85,46.32,medium,train
PRD-000706,electronics,myntra.com,.com,949,100.0,active,0,100,90,98.0,low,train
PRD-000707,electronics,healthkart.com,.com,2913,100.0,active,1,100,90,98.0,low,train
PRD-000708,electronics,cultfit.com,.com,3998,100.0,active,0,100,90,98.0,low,train
PRD-000709,electronics,shopkart-india.store,.store,188,25.75,active,2,50,82,44.28,medium,train
PRD-000710,electronics,amazon.in,.in,3796,100.0,active,1,100,88,97.6,low,train
PRD-000711,electronics,electronicszone.ml,.ml,36,4.93,partial,5,0,40,10.47,high,train
PRD-000713,electronics,shopindia.live,.live,71,9.73,active,0,100,62,47.26,medium,train
PRD-000715,electronics,nykaa.com,.com,721,98.77,active,0,100,90,97.38,low,train
PRD-000716,electronics,amazon.in,.in,481,65.89,active,1,100,88,80.55,low,train
PRD-000718,electronics,netmeds.com,.com,1196,100.0,active,0,100,90,98.0,low,train
PRD-000719,electronics,dealspoint.tech,.tech,68,9.32,active,0,100,80,50.66,medium,train
PRD-000720,electronics,meesho.com,.com,3025,100.0,active,0,100,90,98.0,low,train
PRD-000721,electronics,myshopindia.online,.online,142,19.45,active,0,100,80,55.73,medium,train
PRD-000722,electronics,healthkart.com,.com,848,100.0,active,1,100,90,98.0,low,train
PRD-000724,electronics,shopkart-india.store,.store,341,46.71,active,2,50,82,54.76,medium,train
PRD-000725,electronics,ajio.com,.com,1009,100.0,active,0,100,90,98.0,low,train
PRD-000726,electronics,nykaa.com,.com,3743,100.0,active,0,100,90,98.0,low,train
PRD-000727,electronics,buynow365.store,.store,116,15.89,active,1,100,82,54.35,medium,train
PRD-000728,electronics,amazon.in,.in,835,100.0,active,0,100,88,97.6,low,train
PRD-000729,electronics,meesho.com,.com,1547,100.0,active,1,100,90,98.0,low,train
PRD-000730,electronics,cultfit.com,.com,2597,100.0,active,0,100,90,98.0,low,train
PRD-000731,electronics,cheapmeds.xyz,.xyz,265,36.3,active,1,100,50,58.15,medium,train
PRD-000733,electronics,shopnow24.io,.io,328,44.93,active,1,100,85,69.47,medium,train
PRD-000734,electronics,cromaretail.com,.com,2666,100.0,active,0,100,90,98.0,low,train
PRD-000735,electronics,megadiscount.ga,.ga,132,18.08,active,1,100,42,47.44,medium,train
PRD-000736,electronics,myntra.com,.com,1890,100.0,active,1,100,90,98.0,low,train
PRD-000737,electronics,cheapmeds.xyz,.xyz,120,16.44,active,1,100,50,48.22,medium,train
PRD-000738,electronics,meesho.com,.com,3945,100.0,active,1,100,90,98.0,low,train
PRD-000740,electronics,amazon.in,.in,1132,100.0,active,1,100,88,97.6,low,train
PRD-000741,electronics,indiadeals.ws,.ws,244,33.42,active,2,50,70,45.71,medium,train
PRD-000742,electronics,ecommerce.shop,.shop,311,42.6,active,1,100,82,67.7,medium,train
PRD-000743,electronics,ajio.com,.com,1078,100.0,active,1,100,90,98.0,low,train
PRD-000745,electronics,netmeds.com,.com,599,82.05,active,1,100,90,89.03,low,train
PRD-000746,electronics,ajio.com,.com,2606,100.0,active,1,100,90,98.0,low,train
PRD-000747,electronics,snapdeal.com,.com,3369,100.0,active,0,100,90,98.0,low,train
PRD-000748,electronics,reliancedigital.in,.in,3596,100.0,active,1,100,88,97.6,low,train
PRD-000750,electronics,mybrand.site,.site,60,8.22,active,0,100,65,47.11,medium,train
PRD-000753,electronics,dealspoint.tech,.tech,301,41.23,active,2,50,80,51.62,medium,train
