product_id,category,domain_name,tld,domain_age_days,rdap_age_score,dns_status,dns_redirect_hops,dns_health_score,tld_risk_score,composite_trust_score,risk_category,split
PRD-000308,electronics,shopnow24.io,.io,103,14.11,active,1,100,85,54.05,medium,train
PRD-000309,electronics,ecommerce.shop,.shop,231,31.64,active,1,100,82,62.22,medium,train
PRD-000310,electronics,tatacliq.com,.com,1057,100.0,active,1,100,90,98.0,low,train
PRD-000311,electronics,bestbuys.digital,.digital,313,42.88,active,0,100,78,67.04,medium,val
PRD-000312,electronics,cultfit.com,.com,1634,100.0,active,0,100,90,98.0,low,train
PRD-000313,electronics,flipkart.com,.com,3096,100.0,active,1,100,90,98.0,low,val
PRD-000314,electronics,dealstoday.space,.space,334,45.75,active,1,100,60,64.88,medium,val
PRD-000315,electronics,reliancedigital.in,.in,3114,100.0,active,0,100,88,97.6,low,train
PRD-000316,electronics,dealspoint.tech,.tech,177,24.25,active,2,50,80,43.12,medium,val
PRD-000317,electronics,priceburn.xyz,.xyz,315,43.15,active,1,100,50,61.58,medium,train
PRD-000318,electronics,indiabuys.co,.co,231,31.64,active,0,100,85,62.82,medium,train
PRD-000319,electronics,reliancedigital.in,.in,1989,100.0,active,1,100,88,97.6,low,test
PRD-000320,electronics,tatacliq.com,.com,1070,100.0,active,0,100,90,98.0,low,test
PRD-000321,electronics,amazon.in,.in,3331,100.0,active,1,100,88,97.6,low,train
PRD-000322,electronics,originaldeal.cc,.cc,51,6.99,partial,2,0,55,14.49,high,train
PRD-000323,electronics,dealspoint.tech,.tech,117,16.03,active,0,100,80,54.01,medium,train
PRD-000324,electronics,brandshop.fun,.fun,80,10.96,redirect,2,0,55,16.48,high,val
PRD-000325,electronics,reliancedigital.in,.in,1214,100.0,active,0,100,88,97.6,low,train
PRD-000326,electronics,tatacliq.com,.com,2414,100.0,active,1,100,90,98.0,low,train
PRD-000327,electronics,priceburn.xyz,.xyz,100,13.7,partial,4,0,50,16.85,high,train
PRD-000328,electronics,indiadeals.ws,.ws,157,21.51,active,1,100,70,54.75,medium,val
PRD-000329,electronics,snapdeal.com,.com,870,100.0,active,1,100,90,98.0,low,val
PRD-000330,electronics,myshopindia.online,.online,91,12.47,active,1,100,80,52.23,medium,train
PRD-000331,electronics,reliancedigital.in,.in,3538,100.0,active,0,100,88,97.6,low,train
PRD-000332,electronics,1mg.com,.com,2099,100.0,active,0,100,90,98.0,low,val
PRD-000333,electronics,priceburn.xyz,.xyz,248,33.97,active,2,50,50,41.99,medium,train
PRD-000334,electronics,netmeds.com,.com,1411,100.0,active,1,100,90,98.0,low,train
PRD-000335,electronics,amazon.in,.in,1096,100.0,active,0,100,88,97.6,low,test
PRD-000336,electronics,purplle.com,.com,3031,100.0,active,1,100,90,98.0,low,test
PRD-000337,electronics,brandshop.io,.io,264,36.16,active,2,50,85,50.08,medium,val
PRD-000338,electronics,ajio.com,.com,1468,100.0,active,1,100,90,98.0,low,train
PRD-000339,electronics,1mg.com,.com,1736,100.0,active,1,100,90,98.0,low,test
PRD-000340,electronics,dealstoday.space,.space,108,14.79,redirect,2,0,60,19.4,high,train
PRD-000341,electronics,meesho.com,.com,2172,100.0,active,1,100,90,98.0,low,val
PRD-000342,electronics,nykaa.com,.com,3357,100.0,active,0,100,90,98.0,low,train
PRD-000343,electronics,netmeds.com,.com,3570,100.0,active,0,100,90,98.0,low,train
PRD-000344,electronics,nykaa.com,.com,3324,100.0,active,0,100,90,98.0,low,train
PRD-000345,electronics,1mg.com,.com,1189,100.0,active,0,100,90,98.0,low,test
PRD-000346,electronics,bestbuys.digital,.digital,147,20.14,active,1,100,78,55.67,medium,test
PRD-000347,electronics,snapdeal.com,.com,3215,100.0,active,1,100,90,98.0,low,train
PRD-000348,electronics,ecommerce.shop,.shop,287,39.32,active,2,50,82,51.06,medium,test
PRD-000349,electronics,nykaa.com,.com,589,80.68,active,1,100,90,88.34,low,train
PRD-000350,electronics,myntra.com,.com,3767,100.0,active,1,100,90,98.0,low,train
PRD-000351,electronics,tatacliq.com,.com,2213,100.0,active,1,100,90,98.0,low,train
PRD-000352,electronics,ajio.com,.com,3373,100.0,active,0,100,90,98.0,low,test
PRD-000353,electronics,electronicszone.ml,.ml,469,64.25,active,2,50,40,55.12,medium,train
PRD-000354,electronics,myntra.com,.com,949,100.0,active,0,100,90,98.0,low,train
PRD-000355,electronics,healthkart.com,.com,2524,100.0,active,0,100,90,98.0,low,val
PRD-000356,electronics,dealspoint.tech,.tech,287,39.32,active,0,100,80,65.66,medium,test
PRD-000357,electronics,dealstoday.space,.space,462,63.29,active,2,50,60,58.64,medium,train
PRD-000358,electronics,snapdeal.com,.com,2502,100.0,active,0,100,90,98.0,low,train
PRD-000359,electronics,suppl-cheap.gq,.gq,37,5.07,partial,3,0,40,10.53,high,train
PRD-000360,electronics,myshopindia.online,.online,288,39.45,active,0,100,80,65.73,medium,val
PRD-000361,electronics,discountshop.top,.top,281,38.49,active,1,100,52,59.65,medium,test
PRD-000362,electronics,shopfast.vip,.vip,408,55.89,active,1,100,50,67.95,medium,train
PRD-000363,electronics,ajio.com,.com,1563,100.0,active,1,100,90,98.0,low,train
PRD-000364,electronics,shopnow24.io,.io,68,9.32,active,1,100,85,51.66,medium,val
PRD-000365,electronics,reliancedigital.in,.in,2835,100.0,active,1,100,88,97.6,low,train
PRD-000366,electronics,netmeds.com,.com,3319,100.0,active,1,100,90,98.0,low,train
PRD-000367,electronics,priceburn.xyz,.xyz,359,49.18,active,1,100,50,64.59,medium,test
PRD-000368,electronics,1mg.com,.com,1260,100.0,active,1,100,90,98.0,low,train
PRD-000369,electronics,ajio.com,.com,1750,100.0,active,0,100,90,98.0,low,train
PRD-000370,electronics,myshopindia.online,.online,276,37.81,active,0,100,80,64.9,medium,val
PRD-000371,electronics,netmeds.com,.com,819,100.0,active,1,100,90,98.0,low,train
PRD-000372,electronics,amazon.in,.in,443,60.68,active,0,100,88,77.94,low,train
PRD-000373,electronics,buydirect.shop,.shop,106,14.52,active,0,100,82,53.66,medium,train
PRD-000374,electronics,snapdeal.com,.com,3787,100.0,active,0,100,90,98.0,low,train
PRD-000375,electronics,indiadeals.ws,.ws,135,18.49,active,1,100,70,53.25,medium,train
PRD-000376,electronics,brandedgoods.club,.club,22,3.01,partial,5,0,58,13.11,high,test
PRD-000377,electronics,originaldeal.cc,.cc,369,50.55,active,1,100,55,66.27,medium,train
PRD-000378,electronics,originaldeal.cc,.cc,341,46.71,active,1,100,55,64.36,medium,val
PRD-000379,electronics,bestbuys.digital,.digital,324,44.38,active,1,100,78,67.79,medium,test
PRD-000380,electronics,snapdeal.com,.com,2753,100.0,active,0,100,90,98.0,low,train
PRD-000381,electronics,netmeds.com,.com,825,100.0,active,0,100,90,98.0,low,train
PRD-000382,electronics,purplle.com,.com,2070,100.0,active,1,100,90,98.0,low,val
PRD-000383,electronics,originaldeal.cc,.cc,21,2.88,redirect,4,0,55,12.44,high,train
PRD-000384,electronics,netmeds.com,.com,1398,100.0,active,0,100,90,98.0,low,train
PRD-000385,electronics,priceburn.xyz,.xyz,63,8.63,partial,5,0,50,14.32,high,train
PRD-000386,electronics,reliancedigital.in,.in,3069,100.0,active,0,100,88,97.6,low,train
PRD-000387,electronics,nykaa.com,.com,1117,100.0,active,1,100,90,98.0,low,test
PRD-000388,electronics,healthkart.com,.com,3363,100.0,active,1,100,90,98.0,low,test
PRD-000389,electronics,flipkart.com,.com,1389,100.0,active,1,100,90,98.0,low,train
PRD-000390,electronics,bestbuys.digital,.digital,152,20.82,active,2,50,78,41.01,medium,train
PRD-000391,electronics,healthkart.com,.com,2483,100.0,active,0,100,90,98.0,low,train
PRD-000392,electronics,1mg.com,.com,1876,100.0,active,0,100,90,98.0,low,train
PRD-000393,electronics,ajio.com,.com,1722,100.0,active,0,100,90,98.0,low,test
PRD-000394,electronics,reliancedigital.in,.in,2464,100.0,active,1,100,88,97.6,low,train
PRD-000395,electronics,shopfast.vip,.vip,25,3.42,partial,3,0,50,11.71,high,train
PRD-000396,electronics,megadiscount.ga,.ga,345,47.26,active,2,50,42,47.03,medium,val
PRD-000397,electronics,myshopindia.online,.online,130,17.81,active,0,100,80,54.9,medium,train
PRD-000398,electronics,buybest.biz,.biz,64,8.77,active,1,100,72,48.78,medium,test
PRD-000399,electronics,amazon.in,.in,2587,100.0,active,0,100,88,97.6,low,val
PRD-000400,electronics,dealzone.info,.info,276,37.81,active,1,100,75,63.9,medium,train
PRD-000401,electronics,purplle.com,.com,3643,100.0,active,0,100,90,98.0,low,val
PRD-000402,electronics,nykaa.com,.com,566,77.53,active,1,100,90,86.77,low,train
PRD-000403,electronics,reliancedigital.in,.in,455,62.33,active,1,100,88,78.76,low,train
PRD-000404,electronics,mybrand.site,.site,281,38.49,active,2,50,65,47.25,medium,val
PRD-000405,electronics,myntra.com,.com,596,81.64,active,0,100,90,88.82,low,train
PRD-000406,electronics,flipkart.com,.com,1219,100.0,active,1,100,90,98.0,low,train
PRD-000407,electronics,reliancedigital.in,.in,628,86.03,active,1,100,88,90.61,low,test
PRD-000408,electronics,myshopindia.online,.online,107,14.66,active,1,100,80,53.33,medium,val
PRD-000409,electronics,myntra.com,.com,3211,100.0,active,1,100,90,98.0,low,train
PRD-000410,electronics,priceburn.xyz,.xyz,192,26.3,active,1,100,50,53.15,medium,val
PRD-000411,electronics,megadiscount.ga,.ga,291,39.86,active,2,50,42,43.33,medium,train
PRD-000412,electronics,fastdeal.pw,.pw,92,12.6,partial,5,0,42,14.7,high,val
PRD-000413,electronics,bestbuys.digital,.digital,143,19.59,active,0,100,78,55.39,medium,train
PRD-000414,electronics,nykaa.com,.com,2384,100.0,active,1,100,90,98.0,low,train
PRD-000415,electronics,shopfast.vip,.vip,79,10.82,redirect,5,0,50,15.41,high,train
PRD-000416,electronics,amazon.in,.in,1002,100.0,active,1,100,88,97.6,low,test
PRD-000417,electronics,myntra.com,.com,3339,100.0,active,0,100,90,98.0,low,train
PRD-000418,electronics,netmeds.com,.com,3231,100.0,active,1,100,90,98.0,low,test
PRD-000419,electronics,ajio.com,.com,848,100.0,active,1,100,90,98.0,low,train
PRD-000420,electronics,flipkart.com,.com,2973,100.0,active,0,100,90,98.0,low,train
PRD-000421,electronics,topdeals.co,.co,141,19.32,active,2,50,85,41.66,medium,train
PRD-000422,electronics,cultfit.com,.com,2819,100.0,active,0,100,90,98.0,low,train
PRD-000423,electronics,healthkart.com,.com,945,100.0,active,1,100,90,98.0,low,train
PRD-000424,electronics,fastdeal.pw,.pw,230,31.51,active,1,100,42,54.15,medium,val
PRD-000425,electronics,shopindia.live,.live,180,24.66,active,1,100,62,54.73,medium,train
PRD-000426,electronics,ajio.com,.com,951,100.0,active,0,100,90,98.0,low,test
PRD-000427,electronics,cromaretail.com,.com,2621,100.0,active,1,100,90,98.0,low,train
PRD-000428,electronics,snapdeal.com,.com,3498,100.0,active,0,100,90,98.0,low,train
PRD-000429,electronics,buybest.biz,.biz,327,44.79,active,0,100,72,66.8,medium,train
PRD-000430,electronics,bestprice99.tk,.tk,274,37.53,active,1,100,45,57.77,medium,val
PRD-000431,electronics,flipkart.com,.com,3900,100.0,active,0,100,90,98.0,low,test
PRD-000432,electronics,megadiscount.ga,.ga,331,45.34,active,1,100,42,61.07,medium,train
PRD-000433,electronics,amazon.in,.in,1582,100.0,active,1,100,88,97.6,low,train
PRD-000434,electronics,snapdeal.com,.com,1066,100.0,active,0,100,90,98.0,low,val
PRD-000435,electronics,1mg.com,.com,3601,100.0,active,0,100,90,98.0,low,train
PRD-000436,electronics,buybest.biz,.biz,223,30.55,active,2,50,72,44.67,medium,test
PRD-000437,electronics,tatacliq.com,.com,2872,100.0,active,0,100,90,98.0,low,val
PRD-000438,electronics,myntra.com,.com,3520,100.0,active,1,100,90,98.0,low,train
PRD-000439,electronics,cromaretail.com,.com,1448,100.0,active,1,100,90,98.0,low,train
PRD-000440,electronics,dealstoday.space,.space,475,65.07,active,2,50,60,59.53,medium,train
PRD-000441,electronics,myntra.com,.com,1267,100.0,active,1,100,90,98.0,low,val
PRD-000442,electronics,flipkart.com,.com,2284,100.0,active,1,100,90,98.0,low,train
PRD-000443,electronics,purplle.com,.com,3547,100.0,active,1,100,90,98.0,low,train
PRD-000444,electronics,myntra.com,.com,2610,100.0,active,0,100,90,98.0,low,test
PRD-000445,electronics,amazon.in,.in,1363,100.0,active,1,100,88,97.6,low,train
PRD-000446,electronics,electronicszone.ml,.ml,54,7.4,redirect,4,0,40,11.7,high,train
PRD-000447,electronics,shopnow24.io,.io,153,20.96,active,1,100,85,57.48,medium,train
PRD-000448,electronics,flipkart.com,.com,3560,100.0,active,0,100,90,98.0,low,train
PRD-000449,electronics,megadiscount.ga,.ga,100,13.7,active,1,100,42,45.25,medium,train
PRD-000450,electronics,flipkart.com,.com,3244,100.0,active,0,100,90,98.0,low,train
PRD-000451,electronics,fastdeal.pw,.pw,220,30.14,active,1,100,42,53.47,medium,val
PRD-000452,electronics,tatacliq.com,.com,2376,100.0,active,1,100,90,98.0,low,train
PRD-000453,electronics,tatacliq.com,.com,2930,100.0,active,0,100,90,98.0,low,train
PRD-000454,electronics,shopindia.live,.live,204,27.95,active,0,100,62,56.37,medium,train
PRD-000455,electronics,shopfast.vip,.vip,403,55.21,active,1,100,50,67.6,medium,train
PRD-000456,electronics,cheapmeds.xyz,.xyz,326,44.66,active,2,50,50,47.33,medium,test
PRD-000457,electronics,dealstoday.space,.space,466,63.84,active,2,50,60,58.92,medium,val
PRD-000458,electronics,1mg.com,.com,2532,100.0,active,0,100,90,98.0,low,val
PRD-000459,electronics,flipkart.com,.com,2129,100.0,active,0,100,90,98.0,low,train
PRD-000460,electronics,myntra.com,.com,2956,100.0,active,1,100,90,98.0,low,test
PRD-000461,electronics,purplle.com,.com,866,100.0,active,0,100,90,98.0,low,train
PRD-000462,electronics,priceburn.xyz,.xyz,212,29.04,active,1,100,50,54.52,medium,train
PRD-000463,electronics,shopfast.vip,.vip,308,42.19,active,2,50,50,46.1,medium,train
PRD-000464,electronics,myshopindia.online,.online,223,30.55,active,2,50,80,46.27,medium,train
PRD-000465,electronics,myntra.com,.com,2541,100.0,active,0,100,90,98.0,low,test
PRD-000466,electronics,buynow365.store,.store,230,31.51,active,2,50,82,47.15,medium,train
PRD-000467,electronics,tatacliq.com,.com,1987,100.0,active,1,100,90,98.0,low,val
PRD-000468,electronics,mybrand.site,.site,143,19.59,active,0,100,65,52.79,medium,train
PRD-000469,electronics,nykaa.com,.com,1264,100.0,active,1,100,90,98.0,low,train
PRD-000470,electronics,topbrands.cf,.cf,377,51.64,active,1,100,42,64.22,medium,test
PRD-000471,electronics,reliancedigital.in,.in,2006,100.0,active,0,100,88,97.6,low,train
PRD-000472,electronics,priceburn.xyz,.xyz,409,56.03,active,1,100,50,68.01,medium,test
PRD-000473,electronics,ecommerce.shop,.shop,266,36.44,active,0,100,82,64.62,medium,val
PRD-000474,electronics,amazon.in,.in,1358,100.0,active,0,100,88,97.6,low,train
PRD-000475,electronics,nykaa.com,.com,3537,100.0,active,0,100,90,98.0,low,val
PRD-000476,electronics,dealstoday.space,.space,59,8.08,redirect,2,0,60,16.04,high,train
PRD-000477,electronics,flipkart.com,.com,2460,100.0,active,1,100,90,98.0,low,val
PRD-000478,electronics,topdeals.co,.co,225,30.82,active,0,100,85,62.41,medium,train
PRD-000479,electronics,flipkart.com,.com,1039,100.0,active,1,100,90,98.0,low,val
PRD-000480,electronics,nykaa.com,.com,2548,100.0,active,1,100,90,98.0,low,train
PRD-000481,electronics,snapdeal.com,.com,459,62.88,active,0,100,90,79.44,low,train
PRD-000482,electronics,flipkart.com,.com,925,100.0,active,1,100,90,98.0,low,test
PRD-000483,electronics,topbrands.cf,.cf,401,54.93,active,2,50,42,50.87,medium,val
PRD-000484,electronics,myntra.com,.com,2686,100.0,active,1,100,90,98.0,low,val
PRD-000485,electronics,megadiscount.ga,.ga,33,4.52,redirect,4,0,42,10.66,high,train
PRD-000486,electronics,purplle.com,.com,3019,100.0,active,1,100,90,98.0,low,val
PRD-000487,electronics,1mg.com,.com,468,64.11,active,1,100,90,80.05,low,train
PRD-000488,electronics,reliancedigital.in,.in,2475,100.0,active,0,100,88,97.6,low,val
PRD-000489,electronics,cromaretail.com,.com,2116,100.0,active,0,100,90,98.0,low,train
PRD-000490,electronics,myntra.com,.com,1508,100.0,active,0,100,90,98.0,low,train
PRD-000491,electronics,megadiscount.ga,.ga,427,58.49,active,1,100,42,67.65,medium,val
PRD-000492,electronics,megadiscount.ga,.ga,14,1.92,partial,5,0,42,9.36,high,train
PRD-000493,electronics,snapdeal.com,.com,3733,100.0,active,0,100,90,98.0,low,train
PRD-000494,electronics,brandedgoods.club,.club,317,43.42,active,2,50,58,48.31,medium,train
PRD-000495,electronics,healthkart.com,.com,2208,100.0,active,0,100,90,98.0,low,test
PRD-000496,electronics,megadiscount.ga,.ga,436,59.73,active,1,100,42,68.26,medium,train
PRD-000497,electronics,cromaretail.com,.com,897,100.0,active,1,100,90,98.0,low,train
PRD-000498,electronics,megadiscount.ga,.ga,214,29.32,active,1,100,42,53.06,medium,train
PRD-000499,electronics,ajio.com,.com,2424,100.0,active,0,100,90,98.0,low,train
PRD-000500,electronics,reliancedigital.in,.in,1666,100.0,active,1,100,88,97.6,low,train
PRD-000501,electronics,megadiscount.ga,.ga,306,41.92,active,1,100,42,59.36,medium,train
PRD-000502,electronics,buybest.biz,.biz,169,23.15,active,2,50,72,40.98,medium,train
PRD-000503,electronics,buybest.biz,.biz,223,30.55,active,0,100,72,59.67,medium,test
PRD-000504,electronics,netmeds.com,.com,805,100.0,active,1,100,90,98.0,low,train
PRD-000505,electronics,tatacliq.com,.com,2974,100.0,active,1,100,90,98.0,low,train
PRD-000506,electronics,bestprice99.tk,.tk,102,13.97,redirect,5,0,45,15.99,high,train
PRD-000507,electronics,megadiscount.ga,.ga,114,15.62,redirect,4,0,42,16.21,high,train
PRD-000508,electronics,discountshop.top,.top,312,42.74,active,1,100,52,61.77,medium,train
PRD-000509,electronics,cheapmeds.xyz,.xyz,289,39.59,active,2,50,50,44.79,medium,train
PRD-000510,electronics,shopfast.vip,.vip,272,37.26,active,1,100,50,58.63,medium,train
PRD-000511,electronics,shopfast.vip,.vip,431,59.04,active,1,100,50,69.52,medium,test
PRD-000512,electronics,ajio.com,.com,2174,100.0,active,0,100,90,98.0,low,train
PRD-000513,electronics,purplle.com,.com,1043,100.0,active,1,100,90,98.0,low,train
PRD-000514,electronics,purplle.com,.com,3548,100.0,active,1,100,90,98.0,low,train
PRD-000515,electronics,amazon.in,.in,2523,100.0,active,0,100,88,97.6,low,val
PRD-000516,electronics,flipkart.com,.com,2892,100.0,active,1,100,90,98.0,low,train
PRD-000517,electronics,flipkart.com,.com,890,100.0,active,1,100,90,98.0,low,train
PRD-000518,electronics,purplle.com,.com,568,77.81,active,1,100,90,86.9,low,train
PRD-000519,electronics,shopkart-india.store,.store,167,22.88,active,0,100,82,57.84,medium,train
PRD-000520,electronics,topbrands.cf,.cf,53,7.26,redirect,2,0,42,12.03,high,train
PRD-000521,electronics,amazon.in,.in,849,100.0,active,0,100,88,97.6,low,val
PRD-000522,electronics,netmeds.com,.com,608,83.29,active,0,100,90,89.64,low,train
PRD-000523,electronics,megadiscount.ga,.ga,68,9.32,partial,3,0,42,13.06,high,train
PRD-000524,electronics,brandshop.io,.io,116,15.89,active,1,100,85,54.95,medium,train
PRD-000525,electronics,shopindia.live,.live,322,44.11,active,1,100,62,64.45,medium,train
PRD-000526,electronics,ajio.com,.com,1507,100.0,active,1,100,90,98.0,low,train
PRD-000527,electronics,reliancedigital.in,.in,3726,100.0,active,1,100,88,97.6,low,test
PRD-000528,electronics,originaldeal.cc,.cc,367,50.27,active,1,100,55,66.14,medium,train
PRD-000529,electronics,bestprice99.tk,.tk,50,6.85,partial,5,0,45,12.42,high,train
PRD-000530,electronics,myshopindia.online,.online,273,37.4,active,2,50,80,49.7,medium,train
PRD-000531,electronics,tatacliq.com,.com,721,98.77,active,0,100,90,97.38,low,train
PRD-000532,electronics,meesho.com,.com,1585,100.0,active,0,100,90,98.0,low,train
PRD-000533,electronics,bestbuys.digital,.digital,254,34.79,active,0,100,78,63.0,medium,val
PRD-000534,electronics,netmeds.com,.com,1148,100.0,active,1,100,90,98.0,low,test
