product_id,category,product_name,seller_name,seller_verified,seller_rating,listing_age_days,price_inr,category_median_price,price_z_score,img_reverse_match_rate,criteria_met,authenticity_label,split
PRD-000207,electronics,Mi 360 Security Camera,BigBazaar Online,1,4.9,879,16966.71,18000,-0.191,0.862,0,authentic,train
PRD-000208,electronics,Zebronics Zeb-Sound Bomb X1,Appario Retail,1,5.0,1420,21471.55,18000,0.643,0.942,0,authentic,train
PRD-000209,electronics,Xiaomi 14 Civi,Nykaa Fashion Official,1,4.3,1672,21429.19,18000,0.635,0.741,0,authentic,train
PRD-000210,electronics,Sony WH-1000XM5,PharmEasy Direct,1,4.3,880,22530.64,18000,0.839,0.925,0,authentic,train
PRD-000211,electronics,Xiaomi 14 Civi,Snapdeal Direct,1,4.6,186,13952.14,18000,-0.75,0.988,0,authentic,train
PRD-000212,electronics,Mi 360 Security Camera,Myntra Fashion,1,4.5,324,17847.06,18000,-0.028,0.917,0,authentic,train
PRD-000213,electronics,Sony WH-1000XM5,TataCliq Direct,1,4.9,956,21577.7,18000,0.663,0.886,1,authentic,train
PRD-000214,electronics,OPPO Reno12 5G,GNC India,1,4.3,1788,14644.12,18000,-0.621,0.919,0,authentic,test
PRD-000215,electronics,OnePlus Nord CE4 Lite 5G,RetailNet India,1,4.5,565,24118.98,18000,1.133,0.931,0,authentic,train
PRD-000216,electronics,iQOO Z9x 5G Smartphone,ShopNow24x7,1,4.2,218,16128.87,18000,-0.347,0.817,0,authentic,train
PRD-000217,electronics,realme narzo 60 Pro,RetailNet India,1,4.7,882,24233.53,18000,1.154,0.761,0,authentic,train
PRD-000218,electronics,Xiaomi Redmi Buds 5,Appario Retail,1,4.9,1057,22391.61,18000,0.813,0.879,0,authentic,test
PRD-000219,electronics,Motorola Edge 50 Fusion,GNC India,1,4.8,1759,19671.25,18000,0.309,0.954,0,authentic,train
PRD-000220,electronics,Xiaomi Redmi Buds 5,Vijay Sales,1,4.5,1528,16386.68,18000,-0.299,0.965,0,authentic,train
PRD-000221,electronics,Dell KB216 Wired Keyboard,Cloudtail India,1,4.9,1349,17618.99,18000,-0.071,0.985,0,authentic,train
PRD-000222,electronics,realme narzo 60 Pro,ShopNow24x7,1,4.8,1153,23837.3,18000,1.081,0.984,0,authentic,train
PRD-000223,electronics,Xiaomi 14 Civi,QuickBazaar,1,4.6,656,13786.07,18000,-0.78,0.941,0,authentic,train
PRD-000224,electronics,Nothing Phone (2a),Vijay Sales,1,4.5,948,23621.67,18000,1.041,0.801,0,authentic,train
PRD-000225,electronics,Sony WH-1000XM5,GNC India,1,4.1,762,23639.32,18000,1.044,0.775,0,authentic,train
PRD-000226,electronics,Anker PowerCore 20100,Croma Retail,1,4.8,1474,13818.03,18000,-0.774,0.767,1,authentic,val
PRD-000227,electronics,Ugreen 100W 4-Port Charger,Meesho Official,1,4.6,1385,18759.53,18000,0.141,0.838,0,authentic,train
PRD-000228,electronics,Mi 360 Security Camera,Appario Retail,1,4.6,746,24876.45,18000,1.273,0.741,1,authentic,train
PRD-000229,electronics,Mi 360 Security Camera,RetailNet India,1,4.3,395,14334.26,18000,-0.679,0.735,1,authentic,train
PRD-000230,electronics,iQOO Z9x 5G Smartphone,Croma Retail,1,4.6,1520,20881.67,18000,0.534,0.925,0,authentic,train
PRD-000231,electronics,D-Link Eagle Pro AX3200,TataCliq Direct,1,4.4,904,15485.66,18000,-0.466,0.836,0,authentic,train
PRD-000232,electronics,Dell KB216 Wired Keyboard,Snapdeal Direct,1,4.9,1607,17099.69,18000,-0.167,0.922,0,authentic,test
PRD-000233,electronics,Ugreen 100W 4-Port Charger,GNC India,1,4.4,1775,19985.14,18000,0.368,0.784,0,authentic,train
PRD-000234,electronics,TP-Link Archer AX3000,Vijay Sales,1,4.2,1285,18285.71,18000,0.053,0.83,0,authentic,test
PRD-000235,electronics,Anker Q45 Headphones,Nykaa Fashion Official,1,4.3,1383,19885.84,18000,0.349,0.941,0,authentic,test
PRD-000236,electronics,Belkin 65W GaN Charger,Paytm Mall,1,4.5,1683,20543.36,18000,0.471,0.853,0,authentic,val
PRD-000237,electronics,boAt Nirvana Ion TWS,Croma Retail,1,4.5,1673,24757.74,18000,1.251,0.836,0,authentic,train
PRD-000238,electronics,Xiaomi 14 Civi,FlipkartRetail,1,4.1,334,22500.14,18000,0.833,0.825,0,authentic,train
PRD-000239,electronics,Motorola Edge 50 Fusion,FlipkartRetail,1,4.3,1704,17316.99,18000,-0.126,0.882,0,authentic,train
PRD-000240,electronics,Xiaomi 14 Civi,BuyersStation,1,4.6,1647,23441.84,18000,1.008,0.919,1,authentic,train
PRD-000241,electronics,boAt Rockerz 450 Headphones,ShopNow24x7,1,4.3,1214,25086.25,18000,1.312,0.988,0,authentic,train
PRD-000242,electronics,Sony WH-1000XM5,GNC India,1,4.3,794,17047.46,18000,-0.176,0.942,0,authentic,test
PRD-000243,electronics,Anker Q45 Headphones,PharmEasy Direct,1,4.9,1122,17253.95,18000,-0.138,0.778,0,authentic,train
PRD-000244,electronics,Zebronics Zeb-Sound Bomb X1,Nykaa Fashion Official,1,4.4,720,15707.93,18000,-0.424,0.737,0,authentic,train
PRD-000245,electronics,Zebronics Zeb-Sound Bomb X1,PharmEasy Direct,1,4.1,1077,15570.92,18000,-0.45,0.792,0,authentic,train
PRD-000246,electronics,Redmi Note 13 Pro+ Smartphone,GNC India,1,4.1,1122,15318.15,18000,-0.497,0.946,0,authentic,val
PRD-000247,electronics,realme narzo 60 Pro,Reliance Digital Online,1,4.9,1480,15589.67,18000,-0.446,0.703,1,authentic,val
PRD-000248,electronics,Logitech MX Master 3S,BuyersStation,1,4.7,408,24651.84,18000,1.232,0.874,0,authentic,test
PRD-000249,electronics,HP Wireless Mouse X3000,Reliance Digital Online,1,4.4,1379,17620.89,18000,-0.07,0.713,0,authentic,test
PRD-000250,electronics,Anker PowerCore 20100,BigBazaar Online,1,4.6,1203,21826.96,18000,0.709,0.935,0,authentic,train
PRD-000251,electronics,Belkin 65W GaN Charger,BigBazaar Online,1,4.3,468,18822.26,18000,0.152,0.765,0,authentic,train
PRD-000252,electronics,Motorola Edge 50 Fusion,Nykaa Fashion Official,1,4.9,886,13708.97,18000,-0.795,0.97,1,authentic,train
PRD-000253,electronics,Samsung Galaxy M34 5G Smartphone,HealthKart Direct,1,5.0,1416,24857.31,18000,1.27,0.963,0,authentic,test
PRD-000254,electronics,Belkin 65W GaN Charger,GNC India,1,4.5,1175,15296.88,18000,-0.501,0.866,0,authentic,train
PRD-000255,electronics,TP-Link Tapo C210,Croma Retail,1,4.6,945,24842.67,18000,1.267,0.791,0,authentic,test
PRD-000256,electronics,Xiaomi 14 Civi,Paytm Mall,1,4.9,931,16018.35,18000,-0.367,0.913,0,authentic,train
PRD-000257,electronics,OPPO Reno12 5G,Vijay Sales,1,4.9,1182,21607.24,18000,0.668,0.775,1,authentic,test
PRD-000258,electronics,TP-Link Archer AX3000,Snapdeal Direct,1,4.4,682,22319.12,18000,0.8,0.838,0,authentic,test
PRD-000259,electronics,Samsung Galaxy M34 5G Smartphone,Nykaa Fashion Official,1,4.6,694,24649.81,18000,1.231,0.829,0,authentic,train
PRD-000260,electronics,TP-Link Archer AX3000,Reliance Digital Online,1,4.2,618,14054.26,18000,-0.731,0.899,0,authentic,val
PRD-000261,electronics,Xiaomi 14 Civi,TataCliq Direct,1,4.5,1057,13874.91,18000,-0.764,0.781,0,authentic,train
PRD-000262,electronics,Zebronics Zeb-Sound Bomb X1,FlipkartRetail,1,4.1,912,18110.64,18000,0.02,0.832,0,authentic,train
PRD-000263,electronics,Xiaomi 14 Civi,Vijay Sales,1,4.1,1204,18428.98,18000,0.079,0.8,0,authentic,train
PRD-000264,electronics,TP-Link Tapo C210,GNC India,1,4.1,1767,16832.25,18000,-0.216,0.922,0,authentic,train
PRD-000265,electronics,Anker Q45 Headphones,PharmEasy Direct,1,4.2,1066,25055.48,18000,1.307,0.798,0,authentic,train
PRD-000266,electronics,TP-Link Tapo C210,Croma Retail,1,4.5,704,19056.06,18000,0.196,0.984,0,authentic,train
PRD-000267,electronics,Dell KB216 Wired Keyboard,PharmEasy Direct,1,4.6,610,18456.76,18000,0.085,0.726,1,authentic,train
PRD-000268,electronics,Portronics Mport 7C Hub,ShopNow24x7,1,4.6,1356,16770.0,18000,-0.228,0.83,0,authentic,train
PRD-000269,electronics,HP Wireless Mouse X3000,PharmEasy Direct,1,4.3,1324,18084.5,18000,0.016,0.709,0,authentic,train
PRD-000270,electronics,Anker Q45 Headphones,RetailNet India,1,4.7,783,17581.67,18000,-0.077,0.803,0,authentic,test
PRD-000271,electronics,iQOO Z9x 5G Smartphone,HealthKart Direct,1,4.6,610,17509.01,18000,-0.091,0.961,0,authentic,val
PRD-000272,electronics,Anker PowerCore 20100,FlipkartRetail,1,4.3,1279,22941.25,18000,0.915,0.738,1,authentic,train
PRD-000273,electronics,D-Link Eagle Pro AX3200,TataCliq Direct,1,5.0,1336,15405.42,18000,-0.48,0.799,0,authentic,train
PRD-000274,electronics,Belkin 65W GaN Charger,QuickBazaar,1,4.9,202,13962.85,18000,-0.748,0.777,0,authentic,train
PRD-000275,electronics,vivo V30 Pro 5G,Nykaa Fashion Official,1,4.4,233,17929.86,18000,-0.013,0.756,0,authentic,test
PRD-000276,electronics,Nothing Phone (2a),QuickBazaar,1,4.1,325,22352.8,18000,0.806,0.759,1,authentic,train
PRD-000277,electronics,JBL Flip 6 Portable Speaker,Croma Retail,1,4.4,233,23377.99,18000,0.996,0.922,0,authentic,val
PRD-000278,electronics,HP Wireless Mouse X3000,Reliance Digital Online,1,5.0,332,14591.27,18000,-0.631,0.923,0,authentic,train
PRD-000279,electronics,JBL Flip 6 Portable Speaker,Nykaa Fashion Official,1,4.9,1155,16728.31,18000,-0.235,0.728,0,authentic,val
PRD-000280,electronics,Anker Q45 Headphones,Reliance Digital Online,1,4.5,609,23789.12,18000,1.072,0.823,0,authentic,train
PRD-000281,electronics,Sony WH-1000XM5,Myntra Fashion,1,4.6,711,16511.26,18000,-0.276,0.821,0,authentic,train
PRD-000282,electronics,Anker PowerCore 20100,Vijay Sales,1,4.8,849,24846.33,18000,1.268,0.774,0,authentic,val
PRD-000283,electronics,Motorola Edge 50 Fusion,GNC India,1,4.3,1032,20334.7,18000,0.432,0.937,0,authentic,train
PRD-000284,electronics,iQOO Z9x 5G Smartphone,Meesho Official,1,4.7,1093,20494.92,18000,0.462,0.717,0,authentic,train
PRD-000285,electronics,OPPO Reno12 5G,Appario Retail,1,4.2,1253,23968.32,18000,1.105,0.972,0,authentic,train
PRD-000286,electronics,Realme 150W Turbo Charger,QuickBazaar,1,4.5,1343,14718.57,18000,-0.608,0.745,1,authentic,train
PRD-000287,electronics,OPPO Reno12 5G,Reliance Digital Online,1,4.9,1671,24376.7,18000,1.181,0.733,1,authentic,train
PRD-000288,electronics,boAt Rockerz 450 Headphones,Snapdeal Direct,1,4.5,912,24010.99,18000,1.113,0.755,0,authentic,train
PRD-000289,electronics,realme narzo 60 Pro,Vijay Sales,1,4.7,242,21168.87,18000,0.587,0.798,0,authentic,train
PRD-000290,electronics,Zebronics Zeb-Sound Bomb X1,TataCliq Direct,1,4.2,1599,17809.63,18000,-0.035,0.793,0,authentic,train
PRD-000291,electronics,JBL Tune 770NC Headphones,Croma Retail,1,4.4,592,16564.19,18000,-0.266,0.757,0,authentic,train
PRD-000292,electronics,Anker PowerCore 20100,PharmEasy Direct,1,4.4,1430,24804.57,18000,1.26,0.87,0,authentic,train
PRD-000293,electronics,Anker PowerCore 20100,PharmEasy Direct,1,4.5,210,14980.8,18000,-0.559,0.863,0,authentic,train
PRD-000294,electronics,Belkin 65W GaN Charger,TataCliq Direct,1,4.9,1402,13926.23,18000,-0.754,0.952,0,authentic,train
PRD-000295,electronics,Ugreen 100W 4-Port Charger,Reliance Digital Online,1,4.3,860,21734.2,18000,0.692,0.798,0,authentic,train
PRD-000296,electronics,Logitech MX Master 3S,Paytm Mall,1,4.3,1418,24873.22,18000,1.273,0.785,0,authentic,train
PRD-000297,electronics,vivo V30 Pro 5G,Snapdeal Direct,1,4.8,244,13556.83,18000,-0.823,0.713,0,authentic,train
PRD-000298,electronics,boAt Nirvana Ion TWS,BuyersStation,1,4.5,967,19604.06,18000,0.297,0.794,0,authentic,val
PRD-000299,electronics,Logitech MX Master 3S,BigBazaar Online,1,4.2,1791,15614.26,18000,-0.442,0.812,0,authentic,test
PRD-000300,electronics,OnePlus Nord CE4 Lite 5G,FlipkartRetail,1,4.5,1417,13881.33,18000,-0.763,0.967,0,authentic,test
PRD-000301,electronics,realme narzo 60 Pro,ShopNow24x7,1,5.0,605,15817.98,18000,-0.404,0.761,0,authentic,val
PRD-000302,electronics,JBL Tune 770NC Headphones,QuickBazaar,1,4.2,1519,21570.21,18000,0.661,0.824,0,authentic,train
PRD-000303,electronics,realme narzo 60 Pro,QuickBazaar,1,4.2,455,16870.3,18000,-0.209,0.911,0,authentic,train
PRD-000304,electronics,TP-Link Tapo C210,Appario Retail,1,4.1,324,23487.47,18000,1.016,0.716,0,authentic,train
PRD-000305,electronics,Sony WH-1000XM5,ShopNow24x7,1,4.5,1468,25072.38,18000,1.31,0.845,0,authentic,test
PRD-000306,electronics,Redmi Note 13 Pro+ Smartphone,ShopNow24x7,1,4.9,953,21517.01,18000,0.651,0.893,0,authentic,train
PRD-000307,electronics,boAt Rockerz 450 Headphones,QuickBazaar,1,4.5,1024,17074.12,18000,-0.171,0.795,0,authentic,train
PRD-000308,electronics,Motorola Edge 50 Fusion,Nykaa Fashion Official,1,4.6,1592,21618.15,18000,0.67,0.739,0,authentic,train
PRD-000309,electronics,Samsung Galaxy M34 5G Smartphone,FlipkartRetail,1,4.8,256,14025.1,18000,-0.736,0.986,0,authentic,train
PRD-000310,electronics,Zebronics Zeb-Sound Bomb X1,Nykaa Fashion Official,1,4.1,761,25097.56,18000,1.314,0.873,0,authentic,train
PRD-000311,electronics,iQOO Z9x 5G Smartphone,Meesho Official,1,4.6,1079,22310.96,18000,0.798,0.93,0,authentic,val
PRD-000312,electronics,Anker PowerCore 20100,GNC India,1,4.7,1651,19788.02,18000,0.331,0.821,0,authentic,train
PRD-000313,electronics,JBL Tune 770NC Headphones,BuyersStation,1,4.6,401,14948.97,18000,-0.565,0.97,0,authentic,val
PRD-000314,electronics,TP-Link Tapo C210,Appario Retail,1,4.9,1684,21594.61,18000,0.666,0.72,0,authentic,val
PRD-000315,electronics,Nothing Phone (2a),GNC India,1,5.0,1309,21272.83,18000,0.606,0.87,0,authentic,train
PRD-000316,electronics,Portronics Mport 7C Hub,Reliance Digital Online,1,4.3,439,19132.09,18000,0.21,0.856,0,authentic,val
PRD-000317,electronics,Realme 150W Turbo Charger,Myntra Fashion,1,4.7,1128,21006.1,18000,0.557,0.909,0,authentic,train
PRD-000318,electronics,Belkin 65W GaN Charger,Myntra Fashion,1,4.3,343,23713.95,18000,1.058,0.853,0,authentic,train
PRD-000319,electronics,Xiaomi 14 Civi,Cloudtail India,1,4.8,1369,20418.94,18000,0.448,0.872,0,authentic,test
PRD-000320,electronics,TP-Link Tapo C210,Cloudtail India,1,4.6,1351,14089.44,18000,-0.724,0.807,0,authentic,test
PRD-000321,electronics,JBL Tune 770NC Headphones,GNC India,1,4.6,1709,14737.28,18000,-0.604,0.768,0,authentic,train
PRD-000322,electronics,JBL Tune 770NC Headphones,Nykaa Fashion Official,1,4.8,1431,20621.32,18000,0.485,0.732,1,authentic,train
PRD-000323,electronics,Dell KB216 Wired Keyboard,GNC India,1,4.9,1231,15977.37,18000,-0.375,0.86,0,authentic,train
PRD-000324,electronics,Belkin 65W GaN Charger,Snapdeal Direct,1,5.0,985,14123.9,18000,-0.718,0.78,1,authentic,val
PRD-000325,electronics,Xiaomi Redmi Buds 5,Myntra Fashion,1,4.5,1220,14897.55,18000,-0.575,0.822,0,authentic,train
PRD-000326,electronics,TP-Link Tapo C210,Meesho Official,1,4.3,416,16017.04,18000,-0.367,0.859,0,authentic,train
PRD-000327,electronics,JBL Tune 770NC Headphones,Myntra Fashion,1,4.9,1194,24187.17,18000,1.146,0.744,1,authentic,train
PRD-000328,electronics,Anker PowerCore 20100,BigBazaar Online,1,4.7,1012,24709.68,18000,1.243,0.705,0,authentic,val
PRD-000329,electronics,Nothing Phone (2a),Cloudtail India,1,4.6,692,17474.69,18000,-0.097,0.827,0,authentic,val
PRD-000330,electronics,Logitech MX Master 3S,Meesho Official,1,5.0,899,16939.34,18000,-0.196,0.793,0,authentic,train
PRD-000331,electronics,Zebronics Zeb-Sound Bomb X1,PharmEasy Direct,1,4.4,1069,16569.95,18000,-0.265,0.707,0,authentic,train
PRD-000332,electronics,Mi 360 Security Camera,BigBazaar Online,1,4.7,366,20566.15,18000,0.475,0.85,0,authentic,val
PRD-000333,electronics,D-Link Eagle Pro AX3200,Appario Retail,1,4.7,310,20023.73,18000,0.375,0.705,0,authentic,train
PRD-000334,electronics,Motorola Edge 50 Fusion,BigBazaar Online,1,4.7,1477,24336.33,18000,1.173,0.735,0,authentic,train
PRD-000335,electronics,boAt Rockerz 450 Headphones,Appario Retail,1,4.3,751,17412.0,18000,-0.109,0.829,0,authentic,test
PRD-000336,electronics,realme narzo 60 Pro,TataCliq Direct,1,4.8,1212,14955.6,18000,-0.564,0.889,0,authentic,test
PRD-000337,electronics,boAt Nirvana Ion TWS,Appario Retail,1,4.5,1697,18311.08,18000,0.058,0.976,0,authentic,val
PRD-000338,electronics,boAt Nirvana Ion TWS,Cloudtail India,1,4.2,928,21292.81,18000,0.61,0.767,0,authentic,train
PRD-000339,electronics,HP Wireless Mouse X3000,Nykaa Fashion Official,1,4.5,684,19282.84,18000,0.238,0.779,0,authentic,test
PRD-000340,electronics,Anker PowerCore 20100,Nykaa Fashion Official,1,4.9,748,16171.53,18000,-0.339,0.978,1,authentic,train
PRD-000341,electronics,Sony WH-1000XM5,Paytm Mall,1,4.4,1087,16323.38,18000,-0.31,0.784,0,authentic,val
PRD-000342,electronics,Logitech MX Master 3S,Croma Retail,1,4.6,1200,18933.5,18000,0.173,0.824,0,authentic,train
PRD-000343,electronics,OnePlus Nord CE4 Lite 5G,Paytm Mall,1,4.8,1340,23596.24,18000,1.036,0.867,0,authentic,train
PRD-000344,electronics,D-Link Eagle Pro AX3200,GNC India,1,4.7,1473,25119.26,18000,1.318,0.945,0,authentic,train
PRD-000345,electronics,Zebronics Zeb-Sound Bomb X1,Appario Retail,1,4.9,913,20115.95,18000,0.392,0.814,0,authentic,test
PRD-000346,electronics,TP-Link Tapo C210,Snapdeal Direct,1,4.5,822,19251.84,18000,0.232,0.771,0,authentic,test
PRD-000347,electronics,Realme 150W Turbo Charger,TataCliq Direct,1,4.5,986,19361.5,18000,0.252,0.869,0,authentic,train
PRD-000348,electronics,TP-Link Archer AX3000,Paytm Mall,1,4.4,1239,15295.86,18000,-0.501,0.948,0,authentic,test
PRD-000349,electronics,boAt Rockerz 450 Headphones,BuyersStation,1,4.7,456,24599.16,18000,1.222,0.848,0,authentic,train
PRD-000350,electronics,OPPO Reno12 5G,PharmEasy Direct,1,4.9,470,13876.15,18000,-0.764,0.938,0,authentic,train
PRD-000351,electronics,TP-Link Tapo C210,Snapdeal Direct,1,4.6,220,21801.83,18000,0.704,0.936,0,authentic,train
PRD-000352,electronics,Nothing Phone (2a),BuyersStation,1,4.3,1084,16392.9,18000,-0.298,0.982,0,authentic,test
PRD-000353,electronics,Samsung Galaxy M34 5G Smartphone,HealthKart Direct,1,4.3,719,13642.05,18000,-0.807,0.987,0,authentic,train
PRD-000354,electronics,OPPO Reno12 5G,Meesho Official,1,4.5,874,22681.09,18000,0.867,0.915,0,authentic,train
PRD-000355,electronics,Xiaomi Redmi Buds 5,HealthKart Direct,1,4.1,1326,17408.9,18000,-0.109,0.861,0,authentic,val
PRD-000356,electronics,JBL Flip 6 Portable Speaker,RetailNet India,1,4.6,596,14589.38,18000,-0.632,0.867,0,authentic,test
PRD-000357,electronics,Xiaomi 14 Civi,Myntra Fashion,1,4.5,482,16135.98,18000,-0.345,0.71,0,authentic,train
PRD-000358,electronics,Xiaomi Redmi Buds 5,Snapdeal Direct,1,4.7,1098,24253.58,18000,1.158,0.889,0,authentic,train
PRD-000359,electronics,Samsung Galaxy M34 5G Smartphone,Appario Retail,1,5.0,999,23341.1,18000,0.989,0.896,1,authentic,train
PRD-000360,electronics,JBL Flip 6 Portable Speaker,BuyersStation,1,4.1,1617,17650.29,18000,-0.065,0.919,0,authentic,val
PRD-000361,electronics,realme narzo 60 Pro,BigBazaar Online,1,4.4,689,21536.14,18000,0.655,0.901,0,authentic,test
PRD-000362,electronics,Anker PowerCore 20100,Nykaa Fashion Official,1,4.2,924,23405.2,18000,1.001,0.987,0,authentic,train
PRD-000363,electronics,Portronics Mport 7C Hub,Cloudtail India,1,4.2,977,14892.58,18000,-0.575,0.873,0,authentic,train
PRD-000364,electronics,D-Link Eagle Pro AX3200,Myntra Fashion,1,4.2,477,23716.91,18000,1.059,0.713,0,authentic,val
PRD-000365,electronics,Anker PowerCore 20100,Croma Retail,1,4.6,637,24302.76,18000,1.167,0.826,0,authentic,train
PRD-000366,electronics,Redmi Note 13 Pro+ Smartphone,HealthKart Direct,1,5.0,1728,18942.99,18000,0.175,0.914,0,authentic,train
PRD-000367,electronics,Zebronics Zeb-Sound Bomb X1,FlipkartRetail,1,4.5,539,23169.0,18000,0.957,0.834,0,authentic,test
PRD-000368,electronics,vivo V30 Pro 5G,Croma Retail,1,4.1,782,18566.08,18000,0.105,0.928,0,authentic,train
PRD-000369,electronics,Xiaomi 14 Civi,Meesho Official,1,4.3,1132,22479.84,18000,0.83,0.719,0,authentic,train
PRD-000370,electronics,Sony WH-1000XM5,QuickBazaar,1,4.4,1500,24492.67,18000,1.202,0.92,0,authentic,val
PRD-000371,electronics,Anker Q45 Headphones,PharmEasy Direct,1,4.6,851,14719.73,18000,-0.607,0.792,0,authentic,train
PRD-000372,electronics,Sony WH-1000XM5,Snapdeal Direct,1,4.9,1082,20771.06,18000,0.513,0.711,0,authentic,train
PRD-000373,electronics,OPPO Reno12 5G,GNC India,1,4.3,371,18195.28,18000,0.036,0.78,0,authentic,train
PRD-000374,electronics,realme narzo 60 Pro,QuickBazaar,1,4.4,1070,16095.33,18000,-0.353,0.859,0,authentic,train
PRD-000375,electronics,iQOO Z9x 5G Smartphone,Paytm Mall,1,4.2,385,20726.62,18000,0.505,0.985,0,authentic,train
PRD-000376,electronics,Portronics Mport 7C Hub,TataCliq Direct,1,4.7,510,17992.24,18000,-0.001,0.822,1,authentic,test
PRD-000377,electronics,boAt Nirvana Ion TWS,Meesho Official,1,4.7,664,24297.51,18000,1.166,0.717,0,authentic,train
PRD-000378,electronics,Anker Q45 Headphones,QuickBazaar,1,4.3,431,13903.31,18000,-0.759,0.948,0,authentic,val
PRD-000379,electronics,OnePlus Nord CE4 Lite 5G,Vijay Sales,1,4.7,847,21658.2,18000,0.677,0.806,0,authentic,test
PRD-000380,electronics,D-Link Eagle Pro AX3200,HealthKart Direct,1,4.7,1455,14504.87,18000,-0.647,0.793,0,authentic,train
PRD-000381,electronics,Motorola Edge 50 Fusion,PharmEasy Direct,1,4.3,391,16818.13,18000,-0.219,0.749,0,authentic,train
PRD-000382,electronics,Anker PowerCore 20100,Myntra Fashion,1,5.0,1232,22587.26,18000,0.849,0.745,0,authentic,val
PRD-000383,electronics,JBL Flip 6 Portable Speaker,Croma Retail,1,4.4,1295,16400.98,18000,-0.296,0.703,1,authentic,train
PRD-000384,electronics,Portronics Mport 7C Hub,GNC India,1,4.6,343,19852.42,18000,0.343,0.775,0,authentic,train
PRD-000385,electronics,Realme 150W Turbo Charger,PharmEasy Direct,1,4.5,476,14999.73,18000,-0.556,0.889,1,authentic,train
PRD-000386,electronics,OnePlus Nord CE4 Lite 5G,Snapdeal Direct,1,4.7,533,20679.18,18000,0.496,0.954,0,authentic,train
