species_id,biological_domain,common_name,scientific_name,genus,family,kingdom,functional_category,image_source,image_url_commons,annotation_confidence,expert_reviewed,split
PLT-00112,plant,Gurmar,Gymnema sylvestre,Gymnema,Apocynaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Gymnema_sylvestre,https://commons.wikimedia.org/wiki/Special:FilePath/Gymnema_sylvestre.jpg,0.89,0,train
PLT-00113,plant,Bitter Melon,Momordica charantia,Momordica,Cucurbitaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Momordica_charantia,https://commons.wikimedia.org/wiki/Special:FilePath/Momordica_charantia.jpg,0.909,0,train
PLT-00114,plant,Triphala (Vibhitaki),Terminalia arjuna,Terminalia,Combretaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Terminalia_arjuna,https://commons.wikimedia.org/wiki/Special:FilePath/Terminalia_arjuna.jpg,0.987,0,val
PLT-00115,plant,Long Pepper (Pippali),Piper longum,Piper,Piperaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Piper_longum,https://commons.wikimedia.org/wiki/Special:FilePath/Piper_longum.jpg,0.978,0,test
PLT-00116,plant,Garcinia,Garcinia cambogia,Garcinia,Clusiaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Garcinia_cambogia,https://commons.wikimedia.org/wiki/Special:FilePath/Garcinia_cambogia.jpg,0.967,0,train
PLT-00117,plant,Coleus (Forskolin),Coleus forskohlii,Coleus,Lamiaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Coleus_forskohlii,https://commons.wikimedia.org/wiki/Special:FilePath/Coleus_forskohlii.jpg,0.943,0,train
PLT-00118,plant,Boswellia (Shallaki),Boswellia serrata,Boswellia,Burseraceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Boswellia_serrata,https://commons.wikimedia.org/wiki/Special:FilePath/Boswellia_serrata.jpg,0.901,0,train
PLT-00119,plant,Triphala (Haritaki),Terminalia chebula,Terminalia,Combretaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Terminalia_chebula,https://commons.wikimedia.org/wiki/Special:FilePath/Terminalia_chebula.jpg,0.911,1,train
PLT-00120,plant,Shankhapushpi,Convolvulus pluricaulis,Convolvulus,Convolvulaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Convolvulus_pluricaulis,https://commons.wikimedia.org/wiki/Special:FilePath/Convolvulus_pluricaulis.jpg,0.951,0,train
PLT-00121,plant,Ashwagandha,Withania somnifera,Withania,Solanaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Withania_somnifera,https://commons.wikimedia.org/wiki/Special:FilePath/Withania_somnifera.jpg,0.983,0,train
PLT-00122,plant,Turmeric,Curcuma longa,Curcuma,Zingiberaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Turmeric,https://commons.wikimedia.org/wiki/Special:FilePath/Turmeric.jpg,0.981,0,test
PLT-00123,plant,Neem,Azadirachta indica,Azadirachta,Meliaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Azadirachta_indica,https://commons.wikimedia.org/wiki/Special:FilePath/Azadirachta_indica.jpg,0.882,0,train
PLT-00124,plant,Holy Basil (Tulsi),Ocimum tenuiflorum,Ocimum,Lamiaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Ocimum_tenuiflorum,https://commons.wikimedia.org/wiki/Special:FilePath/Ocimum_tenuiflorum.jpg,0.927,0,train
PLT-00125,plant,Brahmi,Bacopa monnieri,Bacopa,Plantaginaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Bacopa_monnieri,https://commons.wikimedia.org/wiki/Special:FilePath/Bacopa_monnieri.jpg,0.986,0,val
PLT-00126,plant,Shatavari,Asparagus racemosus,Asparagus,Asparagaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Asparagus_racemosus,https://commons.wikimedia.org/wiki/Special:FilePath/Asparagus_racemosus.jpg,0.912,0,train
PLT-00127,plant,Giloy (Guduchi),Tinospora cordifolia,Tinospora,Menispermaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Tinospora_cordifolia,https://commons.wikimedia.org/wiki/Special:FilePath/Tinospora_cordifolia.jpg,0.974,0,test
PLT-00128,plant,Amla (Indian Gooseberry),Phyllanthus emblica,Phyllanthus,Phyllanthaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Phyllanthus_emblica,https://commons.wikimedia.org/wiki/Special:FilePath/Phyllanthus_emblica.jpg,0.899,0,val
PLT-00129,plant,Ginger,Zingiber officinale,Zingiber,Zingiberaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Zingiber_officinale,https://commons.wikimedia.org/wiki/Special:FilePath/Zingiber_officinale.jpg,0.983,0,train
PLT-00130,plant,Black Pepper,Piper nigrum,Piper,Piperaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Black_pepper,https://commons.wikimedia.org/wiki/Special:FilePath/Black_pepper.jpg,0.943,0,val
PLT-00131,plant,Fenugreek,Trigonella foenum-graecum,Trigonella,Fabaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Fenugreek,https://commons.wikimedia.org/wiki/Special:FilePath/Fenugreek.jpg,0.948,0,val
PLT-00132,plant,Moringa (Drumstick),Moringa oleifera,Moringa,Moringaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Moringa_oleifera,https://commons.wikimedia.org/wiki/Special:FilePath/Moringa_oleifera.jpg,0.895,0,train
PLT-00133,plant,Haritaki,Terminalia chebula,Terminalia,Combretaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Terminalia_chebula,https://commons.wikimedia.org/wiki/Special:FilePath/Terminalia_chebula.jpg,0.977,0,test
PLT-00134,plant,Bibhitaki,Terminalia bellirica,Terminalia,Combretaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Terminalia_bellirica,https://commons.wikimedia.org/wiki/Special:FilePath/Terminalia_bellirica.jpg,0.957,0,train
PLT-00135,plant,Senna,Senna alexandrina,Senna,Fabaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Senna_alexandrina,https://commons.wikimedia.org/wiki/Special:FilePath/Senna_alexandrina.jpg,0.92,0,train
PLT-00136,plant,Licorice (Mulethi),Glycyrrhiza glabra,Glycyrrhiza,Fabaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Liquorice,https://commons.wikimedia.org/wiki/Special:FilePath/Liquorice.jpg,0.969,0,train
PLT-00137,plant,Cardamom,Elettaria cardamomum,Elettaria,Zingiberaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Cardamom,https://commons.wikimedia.org/wiki/Special:FilePath/Cardamom.jpg,0.975,0,train
PLT-00138,plant,Cinnamon,Cinnamomum verum,Cinnamomum,Lauraceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Cinnamomum_verum,https://commons.wikimedia.org/wiki/Special:FilePath/Cinnamomum_verum.jpg,0.936,0,val
PLT-00139,plant,Clove,Syzygium aromaticum,Syzygium,Myrtaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Clove,https://commons.wikimedia.org/wiki/Special:FilePath/Clove.jpg,0.968,0,val
PLT-00140,plant,Peppermint,Mentha x piperita,Mentha,Lamiaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Peppermint,https://commons.wikimedia.org/wiki/Special:FilePath/Peppermint.jpg,0.957,0,train
PLT-00141,plant,Valerian,Valeriana officinalis,Valeriana,Caprifoliaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Valerian,https://commons.wikimedia.org/wiki/Special:FilePath/Valerian.jpg,0.978,0,val
PLT-00142,plant,Echinacea,Echinacea purpurea,Echinacea,Asteraceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Echinacea_purpurea,https://commons.wikimedia.org/wiki/Special:FilePath/Echinacea_purpurea.jpg,0.921,0,train
PLT-00143,plant,St. John's Wort,Hypericum perforatum,Hypericum,Hypericaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Hypericum_perforatum,https://commons.wikimedia.org/wiki/Special:FilePath/Hypericum_perforatum.jpg,0.944,1,train
PLT-00144,plant,Chamomile,Matricaria chamomilla,Matricaria,Asteraceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Matricaria_chamomilla,https://commons.wikimedia.org/wiki/Special:FilePath/Matricaria_chamomilla.jpg,0.931,0,train
PLT-00145,plant,Lavender,Lavandula angustifolia,Lavandula,Lamiaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Lavandula_angustifolia,https://commons.wikimedia.org/wiki/Special:FilePath/Lavandula_angustifolia.jpg,0.912,0,val
PLT-00146,plant,Ginseng,Panax ginseng,Panax,Araliaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Panax_ginseng,https://commons.wikimedia.org/wiki/Special:FilePath/Panax_ginseng.jpg,0.883,1,train
PLT-00147,plant,Green Tea,Camellia sinensis,Camellia,Theaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Camellia_sinensis,https://commons.wikimedia.org/wiki/Special:FilePath/Camellia_sinensis.jpg,0.97,0,train
PLT-00148,plant,Aloe Vera,Aloe barbadensis,Aloe,Xanthorrhoeaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Aloe_vera,https://commons.wikimedia.org/wiki/Special:FilePath/Aloe_vera.jpg,0.894,0,val
PLT-00149,plant,Andrographis,Andrographis paniculata,Andrographis,Acanthaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Andrographis_paniculata,https://commons.wikimedia.org/wiki/Special:FilePath/Andrographis_paniculata.jpg,0.965,0,test
PLT-00150,plant,Safed Musli,Chlorophytum borivilianum,Chlorophytum,Asparagaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Chlorophytum_borivilianum,https://commons.wikimedia.org/wiki/Special:FilePath/Chlorophytum_borivilianum.jpg,0.949,0,train
PLT-00151,plant,Punarnava,Boerhavia diffusa,Boerhavia,Nyctaginaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Boerhavia_diffusa,https://commons.wikimedia.org/wiki/Special:FilePath/Boerhavia_diffusa.jpg,0.886,0,test
PLT-00152,plant,Gurmar,Gymnema sylvestre,Gymnema,Apocynaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Gymnema_sylvestre,https://commons.wikimedia.org/wiki/Special:FilePath/Gymnema_sylvestre.jpg,0.939,0,train
PLT-00153,plant,Bitter Melon,Momordica charantia,Momordica,Cucurbitaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Momordica_charantia,https://commons.wikimedia.org/wiki/Special:FilePath/Momordica_charantia.jpg,0.96,0,val
PLT-00154,plant,Triphala (Vibhitaki),Terminalia arjuna,Terminalia,Combretaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Terminalia_arjuna,https://commons.wikimedia.org/wiki/Special:FilePath/Terminalia_arjuna.jpg,0.937,0,test
PLT-00155,plant,Long Pepper (Pippali),Piper longum,Piper,Piperaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Piper_longum,https://commons.wikimedia.org/wiki/Special:FilePath/Piper_longum.jpg,0.967,0,train
PLT-00156,plant,Garcinia,Garcinia cambogia,Garcinia,Clusiaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Garcinia_cambogia,https://commons.wikimedia.org/wiki/Special:FilePath/Garcinia_cambogia.jpg,0.928,0,train
PLT-00157,plant,Coleus (Forskolin),Coleus forskohlii,Coleus,Lamiaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Coleus_forskohlii,https://commons.wikimedia.org/wiki/Special:FilePath/Coleus_forskohlii.jpg,0.883,0,train
PLT-00158,plant,Boswellia (Shallaki),Boswellia serrata,Boswellia,Burseraceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Boswellia_serrata,https://commons.wikimedia.org/wiki/Special:FilePath/Boswellia_serrata.jpg,0.972,0,test
PLT-00159,plant,Triphala (Haritaki),Terminalia chebula,Terminalia,Combretaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Terminalia_chebula,https://commons.wikimedia.org/wiki/Special:FilePath/Terminalia_chebula.jpg,0.925,0,train
PLT-00160,plant,Shankhapushpi,Convolvulus pluricaulis,Convolvulus,Convolvulaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Convolvulus_pluricaulis,https://commons.wikimedia.org/wiki/Special:FilePath/Convolvulus_pluricaulis.jpg,0.897,0,train
PLT-00161,plant,Ashwagandha,Withania somnifera,Withania,Solanaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Withania_somnifera,https://commons.wikimedia.org/wiki/Special:FilePath/Withania_somnifera.jpg,0.94,0,train
PLT-00162,plant,Turmeric,Curcuma longa,Curcuma,Zingiberaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Turmeric,https://commons.wikimedia.org/wiki/Special:FilePath/Turmeric.jpg,0.953,0,val
PLT-00163,plant,Neem,Azadirachta indica,Azadirachta,Meliaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Azadirachta_indica,https://commons.wikimedia.org/wiki/Special:FilePath/Azadirachta_indica.jpg,0.985,0,test
PLT-00164,plant,Holy Basil (Tulsi),Ocimum tenuiflorum,Ocimum,Lamiaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Ocimum_tenuiflorum,https://commons.wikimedia.org/wiki/Special:FilePath/Ocimum_tenuiflorum.jpg,0.941,0,train
PLT-00165,plant,Brahmi,Bacopa monnieri,Bacopa,Plantaginaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Bacopa_monnieri,https://commons.wikimedia.org/wiki/Special:FilePath/Bacopa_monnieri.jpg,0.926,0,train
PLT-00166,plant,Shatavari,Asparagus racemosus,Asparagus,Asparagaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Asparagus_racemosus,https://commons.wikimedia.org/wiki/Special:FilePath/Asparagus_racemosus.jpg,0.919,0,train
PLT-00167,plant,Giloy (Guduchi),Tinospora cordifolia,Tinospora,Menispermaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Tinospora_cordifolia,https://commons.wikimedia.org/wiki/Special:FilePath/Tinospora_cordifolia.jpg,0.882,0,train
PLT-00168,plant,Amla (Indian Gooseberry),Phyllanthus emblica,Phyllanthus,Phyllanthaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Phyllanthus_emblica,https://commons.wikimedia.org/wiki/Special:FilePath/Phyllanthus_emblica.jpg,0.885,1,train
PLT-00169,plant,Ginger,Zingiber officinale,Zingiber,Zingiberaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Zingiber_officinale,https://commons.wikimedia.org/wiki/Special:FilePath/Zingiber_officinale.jpg,0.974,0,train
PLT-00170,plant,Black Pepper,Piper nigrum,Piper,Piperaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Black_pepper,https://commons.wikimedia.org/wiki/Special:FilePath/Black_pepper.jpg,0.932,0,train
PLT-00171,plant,Fenugreek,Trigonella foenum-graecum,Trigonella,Fabaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Fenugreek,https://commons.wikimedia.org/wiki/Special:FilePath/Fenugreek.jpg,0.934,0,train
PLT-00172,plant,Moringa (Drumstick),Moringa oleifera,Moringa,Moringaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Moringa_oleifera,https://commons.wikimedia.org/wiki/Special:FilePath/Moringa_oleifera.jpg,0.899,0,test
PLT-00173,plant,Haritaki,Terminalia chebula,Terminalia,Combretaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Terminalia_chebula,https://commons.wikimedia.org/wiki/Special:FilePath/Terminalia_chebula.jpg,0.924,0,train
PLT-00174,plant,Bibhitaki,Terminalia bellirica,Terminalia,Combretaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Terminalia_bellirica,https://commons.wikimedia.org/wiki/Special:FilePath/Terminalia_bellirica.jpg,0.95,1,train
PLT-00175,plant,Senna,Senna alexandrina,Senna,Fabaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Senna_alexandrina,https://commons.wikimedia.org/wiki/Special:FilePath/Senna_alexandrina.jpg,0.921,0,train
PLT-00176,plant,Licorice (Mulethi),Glycyrrhiza glabra,Glycyrrhiza,Fabaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Liquorice,https://commons.wikimedia.org/wiki/Special:FilePath/Liquorice.jpg,0.935,0,train
PLT-00177,plant,Cardamom,Elettaria cardamomum,Elettaria,Zingiberaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Cardamom,https://commons.wikimedia.org/wiki/Special:FilePath/Cardamom.jpg,0.952,0,train
PLT-00178,plant,Cinnamon,Cinnamomum verum,Cinnamomum,Lauraceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Cinnamomum_verum,https://commons.wikimedia.org/wiki/Special:FilePath/Cinnamomum_verum.jpg,0.888,0,test
PLT-00179,plant,Clove,Syzygium aromaticum,Syzygium,Myrtaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Clove,https://commons.wikimedia.org/wiki/Special:FilePath/Clove.jpg,0.883,0,train
PLT-00180,plant,Peppermint,Mentha x piperita,Mentha,Lamiaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Peppermint,https://commons.wikimedia.org/wiki/Special:FilePath/Peppermint.jpg,0.983,0,train
PLT-00181,plant,Valerian,Valeriana officinalis,Valeriana,Caprifoliaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Valerian,https://commons.wikimedia.org/wiki/Special:FilePath/Valerian.jpg,0.923,0,train
PLT-00182,plant,Echinacea,Echinacea purpurea,Echinacea,Asteraceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Echinacea_purpurea,https://commons.wikimedia.org/wiki/Special:FilePath/Echinacea_purpurea.jpg,0.93,0,train
PLT-00183,plant,St. John's Wort,Hypericum perforatum,Hypericum,Hypericaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Hypericum_perforatum,https://commons.wikimedia.org/wiki/Special:FilePath/Hypericum_perforatum.jpg,0.984,0,train
PLT-00184,plant,Chamomile,Matricaria chamomilla,Matricaria,Asteraceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Matricaria_chamomilla,https://commons.wikimedia.org/wiki/Special:FilePath/Matricaria_chamomilla.jpg,0.986,0,train
PLT-00185,plant,Lavender,Lavandula angustifolia,Lavandula,Lamiaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Lavandula_angustifolia,https://commons.wikimedia.org/wiki/Special:FilePath/Lavandula_angustifolia.jpg,0.902,0,train
PLT-00186,plant,Ginseng,Panax ginseng,Panax,Araliaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Panax_ginseng,https://commons.wikimedia.org/wiki/Special:FilePath/Panax_ginseng.jpg,0.891,1,train
PLT-00187,plant,Green Tea,Camellia sinensis,Camellia,Theaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Camellia_sinensis,https://commons.wikimedia.org/wiki/Special:FilePath/Camellia_sinensis.jpg,0.89,0,train
PLT-00188,plant,Aloe Vera,Aloe barbadensis,Aloe,Xanthorrhoeaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Aloe_vera,https://commons.wikimedia.org/wiki/Special:FilePath/Aloe_vera.jpg,0.888,0,train
PLT-00189,plant,Andrographis,Andrographis paniculata,Andrographis,Acanthaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Andrographis_paniculata,https://commons.wikimedia.org/wiki/Special:FilePath/Andrographis_paniculata.jpg,0.973,1,train
PLT-00190,plant,Safed Musli,Chlorophytum borivilianum,Chlorophytum,Asparagaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Chlorophytum_borivilianum,https://commons.wikimedia.org/wiki/Special:FilePath/Chlorophytum_borivilianum.jpg,0.97,0,test
PLT-00191,plant,Punarnava,Boerhavia diffusa,Boerhavia,Nyctaginaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Boerhavia_diffusa,https://commons.wikimedia.org/wiki/Special:FilePath/Boerhavia_diffusa.jpg,0.893,0,test
PLT-00192,plant,Gurmar,Gymnema sylvestre,Gymnema,Apocynaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Gymnema_sylvestre,https://commons.wikimedia.org/wiki/Special:FilePath/Gymnema_sylvestre.jpg,0.949,0,val
PLT-00193,plant,Bitter Melon,Momordica charantia,Momordica,Cucurbitaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Momordica_charantia,https://commons.wikimedia.org/wiki/Special:FilePath/Momordica_charantia.jpg,0.961,0,val
PLT-00194,plant,Triphala (Vibhitaki),Terminalia arjuna,Terminalia,Combretaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Terminalia_arjuna,https://commons.wikimedia.org/wiki/Special:FilePath/Terminalia_arjuna.jpg,0.911,0,test
PLT-00195,plant,Long Pepper (Pippali),Piper longum,Piper,Piperaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Piper_longum,https://commons.wikimedia.org/wiki/Special:FilePath/Piper_longum.jpg,0.963,0,train
PLT-00196,plant,Garcinia,Garcinia cambogia,Garcinia,Clusiaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Garcinia_cambogia,https://commons.wikimedia.org/wiki/Special:FilePath/Garcinia_cambogia.jpg,0.989,0,val
PLT-00197,plant,Coleus (Forskolin),Coleus forskohlii,Coleus,Lamiaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Coleus_forskohlii,https://commons.wikimedia.org/wiki/Special:FilePath/Coleus_forskohlii.jpg,0.921,0,test
PLT-00198,plant,Boswellia (Shallaki),Boswellia serrata,Boswellia,Burseraceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Boswellia_serrata,https://commons.wikimedia.org/wiki/Special:FilePath/Boswellia_serrata.jpg,0.917,0,train
PLT-00199,plant,Triphala (Haritaki),Terminalia chebula,Terminalia,Combretaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Terminalia_chebula,https://commons.wikimedia.org/wiki/Special:FilePath/Terminalia_chebula.jpg,0.974,0,train
PLT-00200,plant,Shankhapushpi,Convolvulus pluricaulis,Convolvulus,Convolvulaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Convolvulus_pluricaulis,https://commons.wikimedia.org/wiki/Special:FilePath/Convolvulus_pluricaulis.jpg,0.963,0,val
PLT-00201,plant,Ashwagandha,Withania somnifera,Withania,Solanaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Withania_somnifera,https://commons.wikimedia.org/wiki/Special:FilePath/Withania_somnifera.jpg,0.891,0,train
PLT-00202,plant,Turmeric,Curcuma longa,Curcuma,Zingiberaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Turmeric,https://commons.wikimedia.org/wiki/Special:FilePath/Turmeric.jpg,0.936,0,val
PLT-00203,plant,Neem,Azadirachta indica,Azadirachta,Meliaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Azadirachta_indica,https://commons.wikimedia.org/wiki/Special:FilePath/Azadirachta_indica.jpg,0.915,0,train
PLT-00204,plant,Holy Basil (Tulsi),Ocimum tenuiflorum,Ocimum,Lamiaceae,Plantae,medicinal,https://en.wikipedia.org/wiki/Ocimum_tenuiflorum,https://commons.wikimedia.org/wiki/Special:FilePath/Ocimum_tenuiflorum.jpg,0.923,1,test
